Rank,Brand,Product Category,Points,,
1111,Frutips,Food,3.2,,
1111,Andrex,Household & Domestic,3.2,,
1163,Naga DDB,Business & Industrial,3.1,,
1163,Dunlopillo,Household & Domestic,3.1,,
1163,Energizer,Household & Domestic,3.1,,
1163,Bank Simpanan Nasional,Financial Services,3.1,,
1163,Pegasus Airlines,Transport & Tourism,3.1,,
1163,Tutku,Food,3.1,,
1163,Akfen İncek Loft,Business & Industrial,3.1,,
1163,İçecek,Soft Drinks,3.1,,
1163,Rinso,Toiletries & Cosmetics,3.1,,
1163,Daikin,Household & Domestic,3.1,,
1163,İş Bankası Maximum,Financial Services,3.1,,
1163,Pierre Cardin,Clothing & Accessories,3.1,,
1163,ABC,Household & Domestic,3.1,,
1163,BP,Telecoms & Utilities,3.1,,
1163,Mogaz,Automotive,3.1,,
1163,Migros,Retail,3.1,,
1163,Frutti Extra,Soft Drinks,3.1,,
1163,Sentosa Development Corporation,"Non-profit, public sector & education",3.1,,
1163,Singapore University of Technology and Design,"Non-profit, public sector & education",3.1,,
1163,British Council,"Non-profit, public sector & education",3.1,,
1163,SG50,"Non-profit, public sector & education",3.1,,
1163,Alpen Gold,Food,3.1,,
1163,Frutonyanya,Food,3.1,,
1163,A Korkunov,Food,3.1,,
1163,Enterol,Pharma & Healthcare,3.1,,
1163,Seylan Bank,Financial Services,3.1,,
1163,Domex,Household & Domestic,3.1,,
1163,LOT Polish Airlines,Transport & Tourism,3.1,,
1163,docplanner.com,Business & Industrial,3.1,,
1163,Nasivin,Pharma & Healthcare,3.1,,
1163,Rzecznik Praw Dziecka,"Non-profit, public sector & education",3.1,,
1163,UPC,Business & Industrial,3.1,,
1163,Neofuragina,Pharma & Healthcare,3.1,,
1163,Sanofi,Pharma & Healthcare,3.1,,
1163,Rainbow Tours,Transport & Tourism,3.1,,
1163,PZU,Financial Services,3.1,,
1163,mBank,Financial Services,3.1,,
1163,Annabelle,Media & Publishing,3.1,,
1163,De’Longhi,Household & Domestic,3.1,,
1163,HAK,Food,3.1,,
1163,Allsecur,Financial Services,3.1,,
1163,Old Amsterdam,Food,3.1,,
1163,Simyo,Telecoms & Utilities,3.1,,
1163,FrieslandCampina Riedel,Food,3.1,,
1163,DEBRA International,"Non-profit, public sector & education",3.1,,
1163,Josef Manner & Comp AG,Food,3.1,,
1163,ARGE Heumilch Österreich,Food,3.1,,
1163,Casinos Austria,Leisure & Entertainment,3.1,,
1163,Tante Fanny Frischteig,Food,3.1,,
1163,Rublys,Leisure & Entertainment,3.1,,
1163,CS Caritas Socialis,"Non-profit, public sector & education",3.1,,
1163,bpost,Telecoms & Utilities,3.1,,
1163,Bolero - KBC,Financial Services,3.1,,
1216,Nadácia otvorenej spoločnosti,"Non-profit, public sector & education",3.0,,
1216,Tavria,Automotive,3.0,,
1216,Dirol,Food,3.0,,
1216,Linex,Pharma & Healthcare,3.0,,
1216,Kyiv-Mohyla Business School,"Non-profit, public sector & education",3.0,,
1216,Komo,Food,3.0,,
1216,Oriflame,Toiletries & Cosmetics,3.0,,
1216,Magnicor,Pharma & Healthcare,3.0,,
1216,Ministerstvo zdravotnictví České republiky,"Non-profit, public sector & education",3.0,,
1216,Krušovice,Alcoholic Drinks,3.0,,
1216,ŠkoFIN,Financial Services,3.0,,
1216,Eurojackpot,Leisure & Entertainment,3.0,,
1216,Kalmopyrin,Pharma & Healthcare,3.0,,
1216,Arany Fácán,Alcoholic Drinks,3.0,,
1216,CIB Bank,Financial Services,3.0,,
1216,Algoflex-M,Pharma & Healthcare,3.0,,
1216,Valio,Food,3.0,,
1216,Vianor,Automotive,3.0,,
1216,Cloetta,Food,3.0,,
1216,RE-AKT,Clothing & Accessories,3.0,,
1216,Postbank,Financial Services,3.0,,
1216,Zagorka,Alcoholic Drinks,3.0,,
1216,Praktiker,Retail,3.0,,
1216,Observator,Media & Publishing,3.0,,
1216,BRD-Groupe,Financial Services,3.0,,
1216,Pegas,Retail,3.0,,
1216,BILLA,Retail,3.0,,
1216,Corso,Transport & Tourism,3.0,,
1216,Atzml,Retail,3.0,,
1216,El Al,Transport & Tourism,3.0,,
1216,Central Library for the Blind,"Non-profit, public sector & education",3.0,,
1216,Bezeq,Telecoms & Utilities,3.0,,
1216,Elad Israel Residence,Business & Industrial,3.0,,
1216,National Health Service of Israel,"Non-profit, public sector & education",3.0,,
1216,Müller,Food,3.0,,
1216,Bonbon,Telecoms & Utilities,3.0,,
1216,Podravka,Food,3.0,,
1216,Perutnina Ptuj,Food,3.0,,
1216,Zavarovalnica Tilia,Leisure & Entertainment,3.0,,
1216,Merca,Retail,3.0,,
1216,Si.Mobil,Telecoms & Utilities,3.0,,
1257,Prodigee Media,Media & Publishing,2.8,,
1257,Pears,Toiletries & Cosmetics,2.8,,
1257,Comfort,Household & Domestic,2.8,,
1257,Dairy Farm Company,Business & Industrial,2.8,,
1261,Mi Escuelita Preschool,"Non-profit, public sector & education",2.6,,
1261,EA Sports,Retail,2.6,,
1261,Dallas Pets Alive,"Non-profit, public sector & education",2.6,,
1261,Patrón Spirits,Alcoholic Drinks,2.6,,
1261,Galaxy Chocolate,Food,2.6,,
1261,Affligem,Alcoholic Drinks,2.6,,
1261,Unieuro,Retail,2.6,,
1261,Junior Ticket,Financial Services,2.6,,
1261,TLC Marketing,Business & Industrial,2.6,,
1261,Xaxis,Business & Industrial,2.6,,
1261,Hungry Lion,Retail,2.6,,
1261,We Energies,Telecoms & Utilities,2.6,,
1273,Neymar Jr.,Leisure & Entertainment,2.3,,
1273,ANICOLS,Business & Industrial,2.3,,
1273,Aromat,Food,2.3,,
1273,Food Agency,"Non-profit, public sector & education",2.3,,
1273,Sanlam,Financial Services,2.3,,
1273,Garagista Beer Company,Alcoholic Drinks,2.3,,
1273,La Cocinera,Food,2.3,,
1273,Frenadol,Pharma & Healthcare,2.3,,
1273,Rodilla,Retail,2.3,,
1273,Mercabarna,Retail,2.3,,
1273,Leche Central Lechera Asturiana,Food,2.3,,
1273,Nedbank,Financial Services,2.3,,
1273,One School at a Time,"Non-profit, public sector & education",2.3,,
1273,Modjaji Books,Media & Publishing,2.3,,
1273,Brandhouse Beverages,Alcoholic Drinks,2.3,,
1288,Alberta Health Services,Pharma & Healthcare,2.1,,
1288,Fonds,Financial Services,2.1,,
1288,CAMH,Pharma & Healthcare,2.1,,
1288,Kraft Dinner,Food,2.1,,
1288,Canadian Blood Services,"Non-profit, public sector & education",2.1,,
1288,Jackson-Triggs,Alcoholic Drinks,2.1,,
1288,Workopolis,Business & Industrial,2.1,,
1288,University of Manitoba,"Non-profit, public sector & education",2.1,,
1288,Salvation Army,"Non-profit, public sector & education",2.1,,
1288,Vancouver Police Foundation,"Non-profit, public sector & education",2.1,,
1288,York University,"Non-profit, public sector & education",2.1,,
1288,Groupe Media TFO,Media & Publishing,2.1,,
1288,Sélections Chartier,Alcoholic Drinks,2.1,,
1288,Shreddies,Food,2.1,,
1288,Strategic Milk Alliance,Business & Industrial,2.1,,
1288,JustGiving,"Non-profit, public sector & education",2.1,,
1288,Butlins,Transport & Tourism,2.1,,
1288,OVO Energy,Telecoms & Utilities,2.1,,
1288,Stansted Express,Transport & Tourism,2.1,,
1288,Vauxhall,Automotive,2.1,,
1288,BT Sport,Media & Publishing,2.1,,
1288,RNLI,"Non-profit, public sector & education",2.1,,
1288,Taxi Stockholm,Transport & Tourism,2.1,,
1288,SAS,Transport & Tourism,2.1,,
1288,Södertörns Högskola,"Non-profit, public sector & education",2.1,,
1288,Magency Digital,Leisure & Entertainment,2.1,,
1288,Aéroports de Paris,Transport & Tourism,2.1,,
1288,Creads Partners,Business & Industrial,2.1,,
1288,Air France,Transport & Tourism,2.1,,
1288,Jogg.in,Leisure & Entertainment,2.1,,
,,,,,
© WARC 2021. Please refer to https://warc.com/rankings/effective-100/methodology for further information,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
