Rank,Brand,Product Category,Points,,
1120,Griller's,Food,2.8,,
1120,Boligoma,Leisure & Entertainment,2.8,,
1120,Ilusion,Clothing & Accessories,2.8,,
1120,Bissu Tinta Mate,Toiletries & Cosmetics,2.8,,
1120,Bodega Aurrera,Retail,2.8,,
1120,Olimpiadas Especiales Mexico,"Non-profit, public sector & education",2.8,,
1120,Vea,Retail,2.8,,
1120,Milka,Food,2.8,,
1120,YPF,Telecoms & Utilities,2.8,,
1120,Musimundo,Retail,2.8,,
1120,Arte Grafico Editorial Argentina,Media & Publishing,2.8,,
1120,ESPN,Leisure & Entertainment,2.8,,
1120,Aguas Danone,Food,2.8,,
1120,Foundation for the study and research of women (FEIM),Leisure & Entertainment,2.8,,
1120,Sidra Real,Alcoholic Drinks,2.8,,
1120,Qualy,Food,2.8,,
1120,IRSA Commercial Properties,Business & Industrial,2.8,,
1160,Frisco.pl,Retail,2.7,,
1160,Crunchips,Food,2.7,,
1160,"Discovery Channel ""Gold Rush 6""",Media & Publishing,2.7,,
1160,Idea Bank,Financial Services,2.7,,
1160,W.KRUK,Clothing & Accessories,2.7,,
1160,Biovital,Pharma & Healthcare,2.7,,
1160,Powislenska Social Foundation,"Non-profit, public sector & education",2.7,,
1160,Škoda,Automotive,2.7,,
1160,Guardian of the Future,Media & Publishing,2.7,,
1160,mBank for Business,Financial Services,2.7,,
1160,United Nations High Commission For Refugees,"Non-profit, public sector & education",2.7,,
1160,GrabCar,Technology & Electronics,2.7,,
1160,Omega Plus,Soft Drinks,2.7,,
1160,Eneco,"Non-profit, public sector & education",2.7,,
1160,International Bike Group,Telecoms & Utilities,2.7,,
1160,Beiersdorf,Toiletries & Cosmetics,2.7,,
1160,KPN,Telecoms & Utilities,2.7,,
1160,WE Fashion,Retail,2.7,,
1160,Pon's Automobielhandel BV,Media & Publishing,2.7,,
1160,AkzoNobel Decorative Coatings,Household & Domestic,2.7,,
1160,Anderzorg,Business & Industrial,2.7,,
1160,"Ministry of Health, Welfare and Sport","Non-profit, public sector & education",2.7,,
1160,OHRA,Business & Industrial,2.7,,
1160,Ben,Telecoms & Utilities,2.7,,
1160,Voslauer Mineral Water,Soft Drinks,2.7,,
1160,DM Drogerie Market,Retail,2.7,,
1160,karriere.at Informationsdienstleistung,Technology & Electronics,2.7,,
1160,Lapperre,Pharma & Healthcare,2.7,,
1160,JOE,Media & Publishing,2.7,,
1160,Devos Lemmens,Food,2.7,,
1160,BD myShopi,Business & Industrial,2.7,,
1160,SD Worx,"Non-profit, public sector & education",2.7,,
1160,Hey-Ho,Business & Industrial,2.7,,
1160,Gosser Natur Zitrone,Alcoholic Drinks,2.7,,
1160,Dealogic Magyarorszag,Financial Services,2.7,,
1160,Pottyos Turo Rudi,Soft Drinks,2.7,,
1160,OTP Nyugdijpenztar,Business & Industrial,2.7,,
1160,Gosser NaturRadler,Alcoholic Drinks,2.7,,
1160,Algoflex Forte,Pharma & Healthcare,2.7,,
1160,AbbVie Investment,Pharma & Healthcare,2.7,,
1160,Emirates,Financial Services,2.7,,
1160,Zewa,Household & Domestic,2.7,,
1160,Magyar Állami Operaház,Leisure & Entertainment,2.7,,
1160,Česká pojišťovna,Financial Services,2.7,,
1160,Orion,Food,2.7,,
1160,Remy Cointreau,Alcoholic Drinks,2.7,,
1160,MONETA Money Bank,Financial Services,2.7,,
1160,Hello,Soft Drinks,2.7,,
1160,Porsche,Automotive,2.7,,
1160,Jetstar Asia,Transport & Tourism,2.7,,
1160,History,Financial Services,2.7,,
1160,Donas Branch,Food,2.7,,
1160,IDEA - Institute for the Governer of Antioquia,Automotive,2.7,,
1160,Durafex,Pharma & Healthcare,2.7,,
1160,Brittany,Soft Drinks,2.7,,
1160,Caracol Television SA,Media & Publishing,2.7,,
1160,Donas Ramo,Food,2.7,,
1160,Juan Valdez Café,Soft Drinks,2.7,,
1160,Canal 13,Media & Publishing,2.7,,
1160,Kodea,Technology & Electronics,2.7,,
1160,Jumbo,Food,2.7,,
1160,AFP Modelo,Financial Services,2.7,,
1160,Derco,Automotive,2.7,,
1160,Socovesa,Business & Industrial,2.7,,
1160,DirecTV,Media & Publishing,2.7,,
1160,San José,Food,2.7,,
1160,Copec,"Non-profit, public sector & education",2.7,,
1160,Unimarc,Retail,2.7,,
1160,Eurovision 2017 Song Contest,Leisure & Entertainment,2.7,,
1160,Winner Group Ukraine,Automotive,2.7,,
1160,Domestos,Household & Domestic,2.7,,
1160,International Committee of the Red Cross,"Non-profit, public sector & education",2.7,,
1160,Kyivstar JSC,Telecoms & Utilities,2.7,,
1160,E-Travels,Transport & Tourism,2.7,,
1160,Kredobank,Financial Services,2.7,,
1160,Synevo,Pharma & Healthcare,2.7,,
1160,Pravenor Forte,Pharma & Healthcare,2.7,,
1160,Telus International Europe,Telecoms & Utilities,2.7,,
1160,Rajo Probia,"Non-profit, public sector & education",2.7,,
1160,COOP Jednota,Retail,2.7,,
1160,Wong,Retail,2.7,,
1160,Purina Dog Chow,Household & Domestic,2.7,,
1160,Besos de moza,Food,2.7,,
1160,San Juan,Alcoholic Drinks,2.7,,
1160,Vickzzz,Food,2.7,,
1160,Interbank,Financial Services,2.7,,
1160,Vepsäläinen,Retail,2.7,,
1160,Finnair and Finavia,Transport & Tourism,2.7,,
1160,Wartsila Energy Solutions,Business & Industrial,2.7,,
1160,Lahitapiola Palvelut OY,Business & Industrial,2.7,,
1160,Alpha Telecom,Telecoms & Utilities,2.7,,
1160,HOT,Telecoms & Utilities,2.7,,
1160,oftov,Food,2.7,,
1160,Direct Insurance - IDI Insurance Company,Financial Services,2.7,,
1160,Mizrahi Bank,Financial Services,2.7,,
1160,Staropramen,Alcoholic Drinks,2.7,,
1160,Albalact,Food,2.7,,
1160,Automobil Clubul Roman,Automotive,2.7,,
1160,Provident,Financial Services,2.7,,
1160,Super Perro,Business & Industrial,2.7,,
1160,Monge,Retail,2.7,,
1160,Kolbi,Business & Industrial,2.7,,
1160,Association of Friends of Youth Ljubljana Moste-Polje,"Non-profit, public sector & education",2.7,,
1160,Nova KBM,Financial Services,2.7,,
1160,Lasko,Soft Drinks,2.7,,
1160,Cedevita,Food,2.7,,
1160,Signal,Toiletries & Cosmetics,2.7,,
1160,Zagrebacka,Financial Services,2.7,,
1160,Septolete duo,Pharma & Healthcare,2.7,,
1160,candy,Business & Industrial,2.7,,
1160,Crystal,Technology & Electronics,2.7,,
1160,Uruguay Natural,Transport & Tourism,2.7,,
1160,Accident prevention,Financial Services,2.7,,
1160,Piosan,Pharma & Healthcare,2.7,,
1160,Ministry of Public Health /General Directorate of Health,"Non-profit, public sector & education",2.7,,
1160,America Cup,Leisure & Entertainment,2.7,,
1160,Ricardito,Food,2.7,,
1160,Claro,Telecoms & Utilities,2.7,,
1160,Bracafe,Food,2.7,,
1160,San Roque,Food,2.7,,
1160,OCA,Financial Services,2.7,,
1160,Elections Participatory budget,Business & Industrial,2.7,,
1282,Copaxone,Pharma & Healthcare,2.6,,
1282,Magnum,Food,2.6,,
1282,Pasta Fini,Business & Industrial,2.6,,
1282,Marco Polo,Business & Industrial,2.6,,
1282,Barbadillo Versos 1891,Retail,2.6,,
1282,Missione Ambiente by Bosch: Multicultural Edition,Business & Industrial,2.6,,
1282,Radeon RX Series,Technology & Electronics,2.6,,
1282,Festival Republic,Leisure & Entertainment,2.6,,
1282,Fundación Banco de Bosques,"Non-profit, public sector & education",2.6,,
1282,Buzzbike,Transport & Tourism,2.6,,
1292,Star Wars,Leisure & Entertainment,2.4,,
1292,Gypsy Secretariat Foundation,"Non-profit, public sector & education",2.4,,
1292,Ecoembes,"Non-profit, public sector & education",2.4,,
1292,Mahou Cinco Estrellas,Alcoholic Drinks,2.4,,
1296,Milk West,Soft Drinks,2.3,,
1296,Canadian Blood Services,"Non-profit, public sector & education",2.3,,
1296,Nature Valley,Food,2.3,,
1296,Super C,Retail,2.3,,
1296,La grande guignolée des médias,"Non-profit, public sector & education",2.3,,
1296,Jamieson Laboratories,Business & Industrial,2.3,,
1296,EQ Bank,Financial Services,2.3,,
1296,Koodo Mobile,Telecoms & Utilities,2.3,,
1296,Cadbury 5 Star,Food,2.3,,
1296,McCain SA,Food,2.3,,
1296,Multichoice,Media & Publishing,2.3,,
1296,Nando's,Retail,2.3,,
1308,Fundación Peruana de Cáncer,"Non-profit, public sector & education",2.2,,
1308,Iziko Slave Lodge Museum,"Non-profit, public sector & education",2.2,,
1308,Clover,Soft Drinks,2.2,,
1308,Beppu City Tourism,Transport & Tourism,2.2,,
1308,Hirakata Park,Leisure & Entertainment,2.2,,
1308,Calorie Mate,Food,2.2,,
1308,KLM Royal Dutch Airlines,Transport & Tourism,2.2,,
1308,Intersport,Retail,2.2,,
1308,Goteborgs Stadsmission,"Non-profit, public sector & education",2.2,,
1308,Svegro,Food,2.2,,
1308,Ministry of Foreign Affairs,"Non-profit, public sector & education",2.2,,
1308,ATG,Leisure & Entertainment,2.2,,
1320,Sun Bets,Leisure & Entertainment,2.1,,
1320,The Times and The Sunday Times,Media & Publishing,2.1,,
1320,Buxton Water,Soft Drinks,2.1,,
1320,Arm & Hammer,Toiletries & Cosmetics,2.1,,
1320,giffgaff,Telecoms & Utilities,2.1,,
1320,Legal & General,Financial Services,2.1,,
1320,IAG Cargo,Business & Industrial,2.1,,
1320,Guide Dogs for the Blind,"Non-profit, public sector & education",2.1,,
1320,RNLI,"Non-profit, public sector & education",2.1,,
1320,Nationwide,Financial Services,2.1,,
1320,The Guardian,Media & Publishing,2.1,,
1320,Samsung Gear,Technology & Electronics,2.1,,
1320,c2c,Technology & Electronics,2.1,,
1320,Royal Mail,Telecoms & Utilities,2.1,,
,,,,,
© WARC 2021. Please refer to https://warc.com/rankings/effective-100/methodology for further information,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
