Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
570,Chola Ad,,Creative Agency,Ecuador,X,Telecoms & Utilities,9.6
570,Laika,,Digital/Specialist Agency,Ecuador,X,"Non-profit, public sector & education",9.6
570,PlusProjects,,Creative Agency,Ecuador,X,Food,9.6
570,Veritas DDB,,Creative Agency,Ecuador,,Household & Domestic,9.6
570,Garnier BBDO,,Creative Agency,Costa Rica,,"Non-profit, public sector & education, Pharma & Healthcare",9.6
570,Los Publicistas,,Creative Agency,Guatemala,X,Leisure & Entertainment,9.6
570,Agencia GO,,Creative Agency,Uruguay,X,"Food, Toiletries & Cosmetics",9.6
598,Possible Budapest,,Digital/Specialist Agency,Hungary,,Telecoms & Utilities,9.5
598,JWT Tokyo,,Creative Agency,Japan,,Food,9.5
598,TBWA\Seoul,,Creative Agency,South Korea,,Pharma & Healthcare,9.5
598,Grupo Gallegos,,Creative Agency,USA,X,Retail,9.5
598,Mars Agency,,Digital/Specialist Agency,USA,,Food,9.5
598,Upshot,,Digital/Specialist Agency,USA,X,Clothing & Accessories,9.5
598,UM Rally,,Media Agency,Hong Kong,,"Household & Domestic, Soft Drinks",9.5
605,APD Kuala Lumpur,,Digital/Specialist Agency,Malaysia,X,Telecoms & Utilities,9.4
605,Naga DDB,,Creative Agency,Malaysia,,"Business & Industrial, Media & Publishing",9.4
605,People Communications,,Digital/Specialist Agency,Turkey,,"Automotive, Financial Services, Transport & Tourism",9.4
605,Y&R İstanbul,,Creative Agency,Turkey,,"Clothing & Accessories, Retail",9.4
605,DIGITALIZM,,Creative Agency,Russia,X,Toiletries & Cosmetics,9.4
605,SLAVA,,Creative Agency,Russia,X,Technology & Electronics,9.4
611,Benchmark Innovation,,Creative Agency,Sri Lanka,X,Technology & Electronics,9.3
611,Advance MarketWorx,,Digital/Specialist Agency,USA,X,Pharma & Healthcare,9.3
611,FCB Ulka,,Creative Agency,India,,Toiletries & Cosmetics,9.3
611,Javelin Marketing Group,,Digital/Specialist Agency,USA,,Financial Services,9.3
611,MRM//McCann Stockholm,,Digital/Specialist Agency,Sweden,,Telecoms & Utilities,9.3
611,Red Urban,,Digital/Specialist Agency,Netherlands,X,Financial Services,9.3
611,Salem,,Creative Agency,Brazil,X,Business & Industrial,9.3
611,Shackleton,,Creative Agency,Spain,X,Business & Industrial,9.3
611,Team One Los Angeles,,Creative Agency,USA,,Automotive,9.3
611,2 Degrees,,Digital/Specialist Agency,USA,X,Telecoms & Utilities,9.3
611,AKQA San Francisco,,Creative Agency,USA,,Food,9.3
611,Civic Entertainment Group,,Creative Agency,USA,X,Media & Publishing,9.3
611,DeVries Global New York,,Digital/Specialist Agency,USA,,Toiletries & Cosmetics,9.3
611,Ignited,,Creative Agency,USA,X,Media & Publishing,9.3
611,Initiative New York,,Media Agency,USA,,"Non-profit, public sector & education",9.3
611,Maxus New York,,Media Agency,USA,,Media & Publishing,9.3
611,MXM,,Digital/Specialist Agency,USA,X,"Non-profit, public sector & education",9.3
611,nFusion,,Creative Agency,USA,X,Technology & Electronics,9.3
611,OMD San Francisco,,Media Agency,USA,,Food,9.3
611,Prodigious,,Media Agency,France,,Retail,9.3
611,Swirl,,Creative Agency,USA,X,Food,9.3
611,Touchstorm,,Digital/Specialist Agency,USA,X,Toiletries & Cosmetics,9.3
611,Victors & Spoils,,Creative Agency,USA,,Automotive,9.3
611,VSA Partners New York,,Creative Agency,USA,X,Automotive,9.3
611,WING,,Creative Agency,USA,,Pharma & Healthcare,9.3
611,Concept,,Creative Agency,Turkey,X,"Financial Services, Retail",9.3
611,MullenLowe İstanbul,,Creative Agency,Turkey,,"Household & Domestic, Transport & Tourism",9.3
638,cleansheet communications,,Creative Agency,Canada,X,Retail,9.2
638,Dragon Rouge Warsaw,,Digital/Specialist Agency,Poland,X,Retail,9.2
638,Ogilvy & Mather Warsaw,,Creative Agency,Poland,,"Household & Domestic, Non-profit, public sector & education",9.2
638,Publicis Warsaw,,Creative Agency,Poland,,"Food, Pharma & Healthcare",9.2
638,McCann Vienna,,Creative Agency,Austria,,Alcoholic Drinks,9.2
638,MullenLowe GGK,,Creative Agency,Austria,,"Leisure & Entertainment, Non-profit, public sector & education",9.2
638,Mindshare Vienna,,Media Agency,Austria,,"Non-profit, public sector & education, Retail, Transport & Tourism",9.2
638,UM PanMedia,,Media Agency,Austria,,"Food, Non-profit, public sector & education",9.2
638,Duval Guillaume,,Digital/Specialist Agency,Belgium,,Financial Services,9.2
638,Famous,,Creative Agency,Belgium,X,Transport & Tourism,9.2
638,Silver & Copper,,Creative Agency,Belgium,X,Media & Publishing,9.2
649,Zaraguza Bratislava,,Digital/Specialist Agency,Slovakia,X,Soft Drinks,9.1
649,Smartica/Skykillers,,Digital/Specialist Agency,Ukraine,X,"Non-profit, public sector & education",9.1
649,Dynamo Design,,Digital/Specialist Agency,Czech Republic,X,Pharma & Healthcare,9.1
649,Zaraguza Prague,,Digital/Specialist Agency,Czech Republic,X,Soft Drinks,9.1
649,Core Digital,,Digital/Specialist Agency,Hungary,X,Business & Industrial,9.1
649,Human Dialog,,Creative Agency,Hungary,X,"Non-profit, public sector & education",9.1
649,McCann Budapest,,Creative Agency,Hungary,,Soft Drinks,9.1
649,Vizeum Budapest,,Media Agency,Hungary,,Leisure & Entertainment,9.1
649,DDB Sofia,,Creative Agency,Bulgaria,,Leisure & Entertainment,9.1
649,Equinox,,Media Agency,Bulgaria,,Leisure & Entertainment,9.1
649,Graffiti BBDO Sofia,,Creative Agency,Bulgaria,,"Clothing & Accessories, Financial Services",9.1
649,Publicis Sofia,,Creative Agency,Bulgaria,,Leisure & Entertainment,9.1
649,SMART,,Creative Agency,Bulgaria,X,"Financial Services, Telecoms & Utilities",9.1
649,"Geeks, The",,Digital/Specialist Agency,Romania,,Retail,9.1
649,Graffiti BBDO Bucharest,,Creative Agency,Romania,,"Automotive, Soft Drinks",9.1
649,Leo Burnett Bucharest,,Creative Agency,Romania,,"Business & Industrial, Financial Services",9.1
649,Mench,,Creative Agency,Israel,X,Toiletries & Cosmetics,9.1
649,Y&R Tel Aviv,,Creative Agency,Israel,,Pharma & Healthcare,9.1
649,Pristop Meida,,Media Agency,Slovenia,X,Food,9.1
649,Gloo,,Digital/Specialist Agency,South Africa,,Financial Services,9.1
669,&Co,,Creative Agency,Denmark,X,"Non-profit, public sector & education, Telecoms & Utilities",9.0
669,Carat Copenhagen,,Media Agency,Denmark,,"Retail, Telecoms & Utilities",9.0
669,King James,,Creative Agency,South Africa,X,"Alcoholic Drinks, Financial Services",9.0
669,fluid,,Creative Agency,UK,X,Transport & Tourism,9.0
673,Leopard,,Digital/Specialist Agency,USA,,Technology & Electronics,8.7
674,Plasenta,,Digital/Specialist Agency,Turkey,,Telecoms & Utilities,8.6
674,PHD Bogotá,,Media Agency,Colombia,,"Alcoholic Drinks, Household & Domestic, Technology & Electronics",8.6
676,Cossette Montreal,,Creative Agency,Canada,,"Media & Publishing, Retail",8.5
676,DDB Toronto,,Creative Agency,Canada,,"Automotive, Non-profit, public sector & education, Retail",8.5
676,lg2,,Creative Agency,Canada,X,"Non-profit, public sector & education, Transport & Tourism",8.5
676,Mindshare Mumbai,,Media Agency,India,,Telecoms & Utilities,8.5
680,ais London,,Digital/Specialist Agency,UK,X,"Non-profit, public sector & education",8.4
680,Pablo,,Creative Agency,UK,X,Food,8.4
680,Publicis Chemistry London,,Digital/Specialist Agency,UK,,Telecoms & Utilities,8.4
680,Story UK,,Digital/Specialist Agency,UK,X,"Alcoholic Drinks, Pharma & Healthcare",8.4
680,Table19,,Digital/Specialist Agency,UK,X,Technology & Electronics,8.4
680,Airwave Hong Kong,,Digital/Specialist Agency,Hong Kong,,Retail,8.4
680,Cheil Worldwide Kuala Lumpur,,Creative Agency,Malaysia,X,Telecoms & Utilities,8.4
680,Hungama Digital Services,,Digital/Specialist Agency,India,,Telecoms & Utilities,8.4
680,Team P&G ASEAN,,Creative Agency,Thailand,,Household & Domestic,8.4
680,Åkestam Holst,,Creative Agency,Sweden,X,"Pharma & Healthcare, Transport & Tourism",8.4
680,KING,,Creative Agency,Sweden,X,Retail,8.4
680,Geometry Global Düsseldorf,,Digital/Specialist Agency,Germany,,Business & Industrial,8.4
692,Wanda Dijital,,Digital/Specialist Agency,Turkey,X,"Household & Domestic, Telecoms & Utilities, Toiletries & Cosmetics",8.2
693,BBDO Singapore,,Creative Agency,Singapore,,"Alcoholic Drinks, Non-profit, public sector & education",8.1
693,Weber Shandwick Sydney,,Digital/Specialist Agency,Australia,,Food,8.1
695,Uniomedia,,Digital/Specialist Agency,Hungary,X,"Alcoholic Drinks, Telecoms & Utilities",8.0
695,ONBRAND,,Creative Agency,Colombia,X,Telecoms & Utilities,8.0
695,Forward,,Media Agency,Chile,,"Financial Services, Telecoms & Utilities",8.0
695,PHD Santiago,,Media Agency,Chile,,"Food, Media & Publishing",8.0
695,Campbell + Co,,Digital/Specialist Agency,New Zealand,X,Automotive,8.0
695,OMD Lima,,Media Agency,Peru,,Telecoms & Utilities,8.0
695,Initiative Quito,,Media Agency,Ecuador,,Food,8.0
702,Wunderman Guangzhou,,Digital/Specialist Agency,China (Mainland),,Toiletries & Cosmetics,7.9
702,Bitmama Milan,,Creative Agency,Italy,X,Food,7.9
702,Inventa CPM,,Digital/Specialist Agency,Italy,X,"Automotive, Business & Industrial",7.9
702,Ogilvy & Mather Dublin,,Creative Agency,Ireland,,Alcoholic Drinks,7.9
702,0.99,,Digital/Specialist Agency,New Zealand,,"Non-profit, public sector & education, Retail",7.9
702,Lamba Dijital,,Digital/Specialist Agency,Turkey,X,Household & Domestic,7.9
702,MPR,,Digital/Specialist Agency,Turkey,X,"Retail, Soft Drinks",7.9
702,Sesli Harfler,,Digital/Specialist Agency,Turkey,X,Household & Domestic,7.9
710,freuds,,Digital/Specialist Agency,UK,X,"Alcoholic Drinks, Food, Soft Drinks",7.8
710,Ogilvy PR Istanbul,,Digital/Specialist Agency,Turkey,,Telecoms & Utilities,7.8
712,Havas Discovery,,Digital/Specialist Agency,USA,,Household & Domestic,7.7
712,Inteligencia Research,,Digital/Specialist Agency,USA,X,Transport & Tourism,7.7
712,Langer Associates,,Digital/Specialist Agency,USA,X,Leisure & Entertainment,7.7
712,Pointlogic New York,,Media Agency,USA,X,Leisure & Entertainment,7.7
712,Intren,,Digital/Specialist Agency,Hungary,X,"Non-profit, public sector & education, Retail",7.7
712,Mindshare Portland,,Media Agency,USA,,Clothing & Accessories,7.7
712,Brandtone Moscow,,Digital/Specialist Agency,Russia,X,Food,7.7
712,Havas Worldwide London,,Creative Agency,UK,,Pharma & Healthcare,7.7
712,Mindshare Ho Chi Minh City,,Media Agency,Vietnam,,Toiletries & Cosmetics,7.7
712,Mithun,,Creative Agency,USA,,Retail,7.7
712,Mobiento Oslo,,Digital/Specialist Agency,Norway,X,Retail,7.7
723,BNA,,Creative Agency,Poland,X,Media & Publishing,7.6
723,PZL,,Creative Agency,Poland,X,Business & Industrial,7.6
723,UM Amsterdam,,Media Agency,Netherlands,,Retail,7.6
723,Vijf890,,Digital/Specialist Agency,Netherlands,X,Retail,7.6
723,Carat Vienna,,Media Agency,Austria,,Automotive,7.6
723,Rediffusion Y&R,,Creative Agency,India,,Business & Industrial,7.6
723,Starcom Mediavest Group Kiev,,Media Agency,Ukraine,,"Food, Pharma & Healthcare",7.6
723,Studio7,,Digital/Specialist Agency,Ukraine,X,Media & Publishing,7.6
723,Talan Communications,,Digital/Specialist Agency,Ukraine,X,Telecoms & Utilities,7.6
723,Well PR,,Digital/Specialist Agency,Hungary,X,"Food, Soft Drinks",7.6
723,Carat Helsinki,,Media Agency,Finland,,Retail,7.6
723,Aragon,,Creative Agency,Slovenia,X,"Food, Leisure & Entertainment, Telecoms & Utilities",7.6
735,Crispin Porter & Bogusky London,,Creative Agency,UK,,Leisure & Entertainment,7.5
735,Tag Worldwide,,Digital/Specialist Agency,UK,X,Technology & Electronics,7.5
737,Mindshare Toronto,,Media Agency,Canada,,"Food, Non-profit, public sector & education, Pharma & Healthcare",7.4
737,North Strategic,,Digital/Specialist Agency,Canada,X,"Leisure & Entertainment, Retail",7.4
737,CHI & Partners London,,Creative Agency,UK,X,"Non-profit, public sector & education",7.4
737,Dare London,,Creative Agency,UK,,Financial Services,7.4
737,Mother London,,Creative Agency,UK,X,Retail,7.4
737,F.biz,,Digital/Specialist Agency,Brazil,,Telecoms & Utilities,7.4
737,F/Nazca Saatchi & Saatchi,,Creative Agency,Brazil,,Automotive,7.4
737,FCB São Paulo,,Creative Agency,Brazil,,Food,7.4
737,R/GA São Paulo,,Digital/Specialist Agency,Brazil,,Telecoms & Utilities,7.4
737,Y&R Propaganda,,Creative Agency,Brazil,,Telecoms & Utilities,7.4
747,FP7/CAI,,Creative Agency,Egypt,,Telecoms & Utilities,7.3
747,JWT Dubai,,Creative Agency,United Arab Emirates,,"Non-profit, public sector & education",7.3
747,Leo Burnett Beirut,,Creative Agency,Lebanon,,Toiletries & Cosmetics,7.3
747,Leo Burnett Doha,,Creative Agency,Qatar,,Leisure & Entertainment,7.3
747,Ogilvy & Mather Dubai,,Creative Agency,United Arab Emirates,,Soft Drinks,7.3
747,Starcom Mediavest Group Cairo,,Media Agency,Egypt,,Telecoms & Utilities,7.3
747,Staytus,,Creative Agency,United Arab Emirates,X,Transport & Tourism,7.3
747,You Experience,,Digital/Specialist Agency,United Arab Emirates,X,Toiletries & Cosmetics,7.3
747,Starcom Mediavest Group Toronto,,Media Agency,Canada,,"Financial Services, Food",7.3
756,Wunderman Prague,,Digital/Specialist Agency,Czech Republic,,"Financial Services, Telecoms & Utilities",7.2
756,SapientNitro London,,Digital/Specialist Agency,UK,,Media & Publishing,7.2
758,AJF Partnership,,Creative Agency,Australia,X,Retail,7.1
758,Blue Hive Melbourne,,Creative Agency,Australia,,Automotive,7.1
758,Give Art Science,,Digital/Specialist Agency,Australia,X,Soft Drinks,7.1
758,MercerBell,,Digital/Specialist Agency,Australia,X,Financial Services,7.1
758,Tongue,,Creative Agency,Australia,X,"Non-profit, public sector & education",7.1
758,BPN İstanbul,,Media Agency,Turkey,,Telecoms & Utilities,7.1
764,Genesis Advertising,,Creative Agency,UK,X,Telecoms & Utilities,7.0
764,Manifest London,,Creative Agency,UK,X,Alcoholic Drinks,7.0
764,Pegasus,,Digital/Specialist Agency,UK,X,Pharma & Healthcare,7.0
764,Sense London,,Creative Agency,UK,X,Media & Publishing,7.0
764,Smith & Smith PR,,Digital/Specialist Agency,UK,X,"Non-profit, public sector & education",7.0
764,White Label,,Digital/Specialist Agency,UK,X,Alcoholic Drinks,7.0
764,Erwin Penland,,Creative Agency,USA,,Telecoms & Utilities,7.0
764,BBDO Beijing,,Creative Agency,China (Mainland),,Food,7.0
764,BBDO Taipei,,Creative Agency,Taiwan,,Business & Industrial,7.0
764,Charm Communications,,Creative Agency,China (Mainland),X,Media & Publishing,7.0
764,Grey Hong Kong,,Creative Agency,Hong Kong,,Toiletries & Cosmetics,7.0
764,Guangdong Guangxu Asatsu,,Creative Agency,China (Mainland),X,Transport & Tourism,7.0
764,iQiyi,,Digital/Specialist Agency,China (Mainland),X,Clothing & Accessories,7.0
764,Linksus,,Media Agency,China (Mainland),X,Household & Domestic,7.0
764,McCann Shanghai,,Creative Agency,China (Mainland),,Pharma & Healthcare,7.0
764,OgilvyOne Taipei,,Digital/Specialist Agency,Taiwan,,Soft Drinks,7.0
764,Razorfish Shanghai,,Digital/Specialist Agency,China (Mainland),,Alcoholic Drinks,7.0
764,TBWA\Media Arts Lab Shanghai,,Creative Agency,China (Mainland),,Technology & Electronics,7.0
764,TriDent Beijing,,Creative Agency,China (Mainland),X,"Non-profit, public sector & education",7.0
764,Uni-Surf,,Digital/Specialist Agency,China (Mainland),X,Retail,7.0
764,United Advertising,,Creative Agency,Taiwan,X,Financial Services,7.0
764,WDT,,Creative Agency,China (Mainland),X,Soft Drinks,7.0
786,FoxP2,,Creative Agency,South Africa,X,"Alcoholic Drinks, Leisure & Entertainment",6.8
786,Ogilvy & Mather Cape Town,,Creative Agency,South Africa,,Alcoholic Drinks,6.8
786,Contrapunto BBDO,,Creative Agency,Spain,,Automotive,6.8
786,Contversion,,Media Agency,Spain,X,Clothing & Accessories,6.8
786,La Mujer del Presidente,,Creative Agency,Spain,X,Food,6.8
786,Leo Burnett Madrid,,Creative Agency,Spain,,Leisure & Entertainment,6.8
786,Mi Querido Watson,,Creative Agency,Spain,X,"Non-profit, public sector & education",6.8
786,OMD Madrid,,Media Agency,Spain,,Retail,6.8
786,Social Noise,,Creative Agency,Spain,X,Technology & Electronics,6.8
786,Sra. Rushmore,,Creative Agency,Spain,,"Non-profit, public sector & education",6.8
786,WINK,,Digital/Specialist Agency,Spain,X,Telecoms & Utilities,6.8
786,Madison PR,,Digital/Specialist Agency,India,X,Toiletries & Cosmetics,6.8
786,Proximity Shanghai,,Digital/Specialist Agency,China (Mainland),,Financial Services,6.8
786,Quasar Media,,Digital/Specialist Agency,India,,Toiletries & Cosmetics,6.8
786,Response Innovations,,Digital/Specialist Agency,USA,X,"Financial Services, Food",6.8
786,FCB Johannesburg,,Creative Agency,South Africa,,Soft Drinks,6.8
802,BBDO Düsseldorf,,Creative Agency,Germany,,"Food, Pharma & Healthcare",6.6
802,DDB Düsseldorf,,Creative Agency,Germany,,Telecoms & Utilities,6.6
802,Kolle Rebbe,,Creative Agency,Germany,X,Transport & Tourism,6.6
802,Ogilvy & Mather Frankfurt,,Creative Agency,Germany,,Retail,6.6
806,TBWA\Media Arts Lab Tokyo,,Creative Agency,Japan,,Telecoms & Utilities,6.5
806,Extreme,,Creative Agency,France,X,Pharma & Healthcare,6.5
806,FRED & FARID Paris,,Digital/Specialist Agency,France,X,Food,6.5
806,Konbini Paris,,Creative Agency,France,X,Telecoms & Utilities,6.5
806,Leo Burnett Paris,,Creative Agency,France,,Household & Domestic,6.5
806,Rosapark,,Creative Agency,France,X,Business & Industrial,6.5
806,TBWA\Paris,,Creative Agency,France,,Retail,6.5
806,Ariadna Mexico City,,Digital/Specialist Agency,Mexico,X,Automotive,6.5
806,FCB Mexico City,,Creative Agency,Mexico,,Soft Drinks,6.5
806,Figment,,Creative Agency,Mexico,X,Leisure & Entertainment,6.5
806,Havas Sports & Entertainment Mexico City,,Digital/Specialist Agency,Mexico,,"Non-profit, public sector & education",6.5
806,Havas Worldwide México City,,Creative Agency,Mexico,,Alcoholic Drinks,6.5
806,Marcel Mexico City,,Creative Agency,Mexico,,Household & Domestic,6.5
806,FWK Buenos Aires,,Creative Agency,Argentina,X,"Non-profit, public sector & education",6.5
806,Liebre Amotinada,,Creative Agency,Argentina,X,Business & Industrial,6.5
806,Nextperience,,Digital/Specialist Agency,Argentina,X,"Non-profit, public sector & education",6.5
806,Niña,,Creative Agency,Argentina,X,Transport & Tourism,6.5
806,Santo Buenos Aires,,Creative Agency,Argentina,X,Retail,6.5
806,Socialive,,Creative Agency,Argentina,X,Toiletries & Cosmetics,6.5
825,JWT Mumbai,,Creative Agency,India,,"Food, Soft Drinks",6.4
825,Mindshare Bogotá,,Media Agency,Colombia,,Soft Drinks,6.4
825,Oglivy & Mather Bogotá,,Creative Agency,Colombia,,"Non-profit, public sector & education",6.4
825,AldeA,,Creative Agency,Chile,X,Financial Services,6.4
825,BBDO Santiago,,Creative Agency,Chile,,Food,6.4
825,BlueDigital,,Digital/Specialist Agency,Chile,X,Leisure & Entertainment,6.4
825,Digitaria,,Digital/Specialist Agency,Chile,X,Retail,6.4
825,Groenlandia,,Creative Agency,Chile,X,Food,6.4
825,La Firma,,Creative Agency,Chile,X,Pharma & Healthcare,6.4
825,Publicis Santiago,,Creative Agency,Chile,,Telecoms & Utilities,6.4
825,Puerto,,Creative Agency,Chile,X,Retail,6.4
825,TBWA\Frederick,,Creative Agency,Chile,,Clothing & Accessories,6.4
825,WHY,,Digital/Specialist Agency,Chile,X,Technology & Electronics,6.4
825,FCB Media Auckland,,Media Agency,New Zealand,,"Non-profit, public sector & education, Technology & Electronics",6.4
825,Ikon Communications Auckland,,Digital/Specialist Agency,New Zealand,X,"Soft Drinks, Telecoms & Utilities",6.4
825,Little Giant,,Digital/Specialist Agency,New Zealand,X,"Non-profit, public sector & education",6.4
825,Mango Auckland,,Digital/Specialist Agency,New Zealand,,Business & Industrial,6.4
825,Special Group,,Creative Agency,New Zealand,X,Telecoms & Utilities,6.4
825,Whybin\TBWA Auckland,,Creative Agency,New Zealand,,Financial Services,6.4
825,Atomikal,,Digital/Specialist Agency,Peru,X,Financial Services,6.4
825,FCB Mayo Lima,,Creative Agency,Peru,,Business & Industrial,6.4
825,Grey Circus,,Creative Agency,Peru,,Toiletries & Cosmetics,6.4
825,Grupo Ingenia,,Digital/Specialist Agency,Peru,X,Financial Services,6.4
825,Havas Media Lima,,Media Agency,Peru,,Soft Drinks,6.4
825,JWT Lima,,Creative Agency,Peru,,Financial Services,6.4
825,Llorente & Cuenca Lima,,Creative Agency,Peru,,Business & Industrial,6.4
825,MullenLowe Lima,,Creative Agency,Peru,,Pharma & Healthcare,6.4
825,Quorum Saatchi & Saatchi,,Creative Agency,Peru,,Food,6.4
825,TBWA\Lima,,Creative Agency,Peru,,Food,6.4
825,Volver D6,,Creative Agency,Peru,X,Financial Services,6.4
825,Adlib,,Digital/Specialist Agency,Ecuador,X,Business & Industrial,6.4
825,Garwich BBDO,,Creative Agency,Ecuador,,Food,6.4
825,Maruri Publicidad,,Creative Agency,Ecuador,,Food,6.4
825,Publicitas Saatchi & Saatchi,,Creative Agency,Ecuador,,"Non-profit, public sector & education",6.4
825,Saltiveri Ogilvy,,Creative Agency,Ecuador,,Retail,6.4
825,Comunicación Corporativa Ketchum,,Digital/Specialist Agency,Costa Rica,,"Non-profit, public sector & education",6.4
825,TBWA\San José,,Creative Agency,Costa Rica,,Financial Services,6.4
825,Future Media Tech,,Digital/Specialist Agency,Guatemala,X,Retail,6.4
825,Red Azul Publicidad,,Creative Agency,Guatemala,X,Financial Services,6.4
825,Amén Montevideo,,Creative Agency,Uruguay,X,"Non-profit, public sector & education",6.4
825,DDB Montevideo,,Creative Agency,Uruguay,,Telecoms & Utilities,6.4
825,Punto Ogilvy & Mather,,Creative Agency,Uruguay,,Soft Drinks,6.4
825,UM Madrid,,Media Agency,Spain,,"Clothing & Accessories, Pharma & Healthcare",6.4
825,PALM + HAVAS,,Creative Agency,Canada,,Automotive,6.4
825,SID LEE Toronto,,Creative Agency,Canada,X,"Alcoholic Drinks, Leisure & Entertainment",6.4
825,studio m,,Digital/Specialist Agency,Canada,X,Transport & Tourism,6.4
825,Clemenger BBDO Brisbane,,Creative Agency,Australia,,"Non-profit, public sector & education",6.4
825,Cummins&Partners,,Creative Agency,Australia,X,Transport & Tourism,6.4
825,Whybin\TBWA Melbourne,,Creative Agency,Australia,,Financial Services,6.4
825,Wunderman Sydney,,Digital/Specialist Agency,Australia,,Technology & Electronics,6.4
875,Dentsu Seoul,,Creative Agency,South Korea,,Clothing & Accessories,6.3
875,Innocean Worldwide Seoul,,Creative Agency,South Korea,X,Automotive,6.3
875,Periscopix,,Digital/Specialist Agency,UK,X,"Retail, Telecoms & Utilities",6.3
875,Tangible,,Digital/Specialist Agency,UK,X,"Non-profit, public sector & education",6.3
875,WDMP,,Digital/Specialist Agency,UK,X,Retail,6.3
875,Cheil Worldwide Hong Kong,,Creative Agency,Hong Kong,X,"Leisure & Entertainment, Technology & Electronics",6.3
875,Compass Interactive,,Digital/Specialist Agency,Malaysia,X,Media & Publishing,6.3
875,MEC Kuala Lumpur,,Media Agency,Malaysia,,"Household & Domestic, Non-profit, public sector & education",6.3
875,OgilvyOne Kuala Lumpur,,Digital/Specialist Agency,Malaysia,,Telecoms & Utilities,6.3
875,Alice BBDO,,Creative Agency,Turkey,,Food,6.3
875,Big and Bold Event,,Digital/Specialist Agency,Turkey,X,Soft Drinks,6.3
875,Puck,,Creative Agency,Turkey,X,Food,6.3
875,Rabarba,,Creative Agency,Turkey,X,Financial Services,6.3
875,UM Istanbul,,Media Agency,Turkey,,"Automotive, Financial Services",6.3
875,Vietnam,,Creative Agency,Turkey,X,Household & Domestic,6.3
875,ANR BBDO,,Creative Agency,Sweden,,"Non-profit, public sector & education",6.3
875,Tillsammans Sthlm,,Creative Agency,Sweden,X,Clothing & Accessories,6.3
875,Germs Digital,,Digital/Specialist Agency,Singapore,X,Financial Services,6.3
875,Grey Singapore,,Creative Agency,Singapore,,"Non-profit, public sector & education",6.3
875,Tribal Worldwide Singapore,,Digital/Specialist Agency,Singapore,,"Non-profit, public sector & education",6.3
875,UM Singapore,,Media Agency,Singapore,,"Non-profit, public sector & education",6.3
896,BBDO Lanka,,Creative Agency,Sri Lanka,,Food,6.2
896,Sarva Integrated,,Creative Agency,Sri Lanka,X,"Non-profit, public sector & education",6.2
896,Organic,,Digital/Specialist Agency,USA,,"Household & Domestic, Pharma & Healthcare",6.2
896,AKQA Washington DC,,Digital/Specialist Agency,USA,,Leisure & Entertainment,6.2
896,BSSP,,Creative Agency,USA,X,Transport & Tourism,6.2
896,Deep Focus New York,,Digital/Specialist Agency,USA,X,Food,6.2
896,Diamond Integrated Marketing,,Digital/Specialist Agency,Canada,X,Financial Services,6.2
896,Fallon Minneapolis,,Creative Agency,USA,,Media & Publishing,6.2
896,FUSE Marketing Group,,Creative Agency,Canada,X,Retail,6.2
896,GolinHarris New York,,Digital/Specialist Agency,USA,,"Non-profit, public sector & education",6.2
896,Gyro Cincinnati,,Digital/Specialist Agency,USA,X,Business & Industrial,6.2
896,Horizon Media,,Media Agency,USA,X,Retail,6.2
896,Huge New York,,Digital/Specialist Agency,USA,,Automotive,6.2
896,Ink & Roses,,Digital/Specialist Agency,USA,X,Pharma & Healthcare,6.2
896,Ketchum New York,,Digital/Specialist Agency,USA,,Food,6.2
896,MacDonald Media,,Media Agency,USA,X,Leisure & Entertainment,6.2
896,MKG,,Digital/Specialist Agency,USA,X,Automotive,6.2
896,Ocean Media,,Media Agency,USA,X,Transport & Tourism,6.2
896,Plowshare Group,,Media Agency,USA,X,"Non-profit, public sector & education",6.2
896,RED Interactive Los Angeles,,Digital/Specialist Agency,USA,X,Leisure & Entertainment,6.2
896,Saatchi & Saatchi Los Angeles,,Creative Agency,USA,,Automotive,6.2
896,Secret Weapon Marketing,,Creative Agency,USA,X,Retail,6.2
896,Space150,,Digital/Specialist Agency,USA,X,Food,6.2
896,Spong,,Digital/Specialist Agency,USA,X,Food,6.2
896,SS+K,,Creative Agency,USA,X,Media & Publishing,6.2
896,StellarEngine,,Digital/Specialist Agency,USA,X,Food,6.2
896,Target 10,,Digital/Specialist Agency,USA,X,Pharma & Healthcare,6.2
896,"VIA Agency, The",,Creative Agency,USA,X,"Non-profit, public sector & education",6.2
896,Be Angels,,Digital/Specialist Agency,France,X,Business & Industrial,6.2
896,Findasense,,Creative Agency,Chile,X,Soft Drinks,6.2
896,Woki Toki,,Digital/Specialist Agency,Chile,X,Soft Drinks,6.2
927,180heartbeats + Jung v Matt,,Creative Agency,Poland,X,Business & Industrial,6.1
927,BBDO Warsaw,,Creative Agency,Poland,,Financial Services,6.1
927,Brandy Design,,Digital/Specialist Agency,Poland,X,Alcoholic Drinks,6.1
927,GPD Advertising,,Creative Agency,Poland,X,"Alcoholic Drinks, Food",6.1
927,Leo Burnett Warsaw,,Creative Agency,Poland,,Telecoms & Utilities,6.1
927,Lowe Media Warsaw,,Media Agency,Poland,,Financial Services,6.1
927,Maxus Warsaw,,Media Agency,Poland,,"Household & Domestic, Non-profit, public sector & education",6.1
927,Primus,,Creative Agency,Poland,X,Retail,6.1
927,Wizbrand Group,,Creative Agency,Poland,X,Financial Services,6.1
