Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
564,Isobar Warsaw,,Digital/Specialist Agency,Poland,,Telecoms & Utilities,11.9
564,Dentsu Jayme Syfu,,Creative Agency,Philippines,,"Non-profit, public sector & education",11.9
564,KOO-KI,,Digital/Specialist Agency,Japan,,Transport & Tourism,11.9
564,Starcom Los Angeles,,Media Agency,USA,,"Retail, Transport & Tourism",11.9
571,Kalicińscy.com,,Creative Agency,Poland,X,Retail,11.8
571,4129Grey,,Creative Agency,Turkey,,"Household & Domestic, Non-profit, public sector & education, Toiletries & Cosmetics",11.8
571,Geometry Global Bogotá,,Digital/Specialist Agency,Colombia,,Alcoholic Drinks,11.8
574,MRM//McCann Madrid,,Digital/Specialist Agency,Spain,,"Food, Retail",11.4
574,WINK TTD,,Digital/Specialist Agency,Spain,X,Telecoms & Utilities,11.4
574,Contrapunto BBDO Barcelona,,Creative Agency,Spain,,"Automotive, Non-profit, public sector & education",11.4
574,LOLA Madrid,,Creative Agency,Spain,,Food,11.4
574,Joe Public Johannesburg,,Creative Agency,South Africa,X,"Financial Services, Non-profit, public sector & education",11.4
574,Gyro Paris,,Digital/Specialist Agency,France,,"Non-profit, public sector & education",11.4
574,Havas Worldwide Paris,,Creative Agency,France,,"Non-profit, public sector & education, Telecoms & Utilities",11.4
574,Rosapark,,Creative Agency,France,X,"Financial Services, Food, Retail",11.4
574,ZenithOptimedia Paris,,Media Agency,France,,"Food, Retail, Soft Drinks",11.4
583,Rapp London,,Digital/Specialist Agency,UK,,"Retail, Telecoms & Utilities",11.3
583,Merkle | Periscopix,,Digital/Specialist Agency,UK,X,Retail,11.3
583,Ogilvy & Mather Cape Town,,Creative Agency,South Africa,,Automotive,11.3
586,Wunderman Shanghai,,Digital/Specialist Agency,China (Mainland),,"Non-profit, public sector & education, Transport & Tourism",11.2
586,Famous Innovations,,Creative Agency,India,X,"Non-profit, public sector & education, Retail",11.2
588,Rethink,,Creative Agency,Canada,X,Food,11.1
588,SID LEE Toronto,,Creative Agency,Canada,X,"Leisure & Entertainment, Retail",11.1
588,UM Sydney,,Media Agency,Australia,,"Leisure & Entertainment, Non-profit, public sector & education",11.1
591,FCB Inferno,,Creative Agency,UK,,"Food, Non-profit, public sector & education",11.0
591,OMD Istanbul,,Media Agency,Turkey,,"Business & Industrial, Retail, Telecoms & Utilities, Toiletries & Cosmetics",11.0
593,Neo@Ogilvy New York,,Digital/Specialist Agency,USA,,"Business & Industrial, Financial Services, Food, Pharma & Healthcare",10.9
593,Carlos y Darío,,Creative Agency,Argentina,X,Soft Drinks,10.9
595,Edelman Berland,,Digital/Specialist Agency,UK,X,Toiletries & Cosmetics,10.7
595,W2O Group,,Creative Agency,USA,X,Telecoms & Utilities,10.7
595,FUSE BBDO Moscow,,Digital/Specialist Agency,Russia,,"Household & Domestic, Retail",10.7
595,Isobar Sydney,,Digital/Specialist Agency,Australia,,Financial Services,10.7
599,PrettyGreen﻿,,Digital/Specialist Agency,UK,X,Alcoholic Drinks,10.6
599,these Days Y&R,,Creative Agency,Belgium,,Telecoms & Utilities,10.6
599,Insight Publicis,,Creative Agency,Nigeria,,Soft Drinks,10.6
599,Unity,,Digital/Specialist Agency,UK,X,Financial Services,10.6
599,We Are Social London,,Digital/Specialist Agency,UK,,Financial Services,10.6
599,DON,,Creative Agency,Argentina,X,"Food, Retail",10.6
599,GTB Buenos Aires,,Creative Agency,Argentina,,Automotive,10.6
599,Atomic London,,Creative Agency,UK,X,"Non-profit, public sector & education",10.6
607,Comtech Group,,Creative Agency,Czech Republic,X,"Non-profit, public sector & education",10.5
607,BBDO Warsaw,,Creative Agency,Poland,,"Financial Services, Retail",10.5
607,Blue Ivy,,Digital/Specialist Agency,Poland,X,Retail,10.5
607,Brain,,Creative Agency,Poland,X,Financial Services,10.5
607,K2,,Digital/Specialist Agency,Poland,X,Retail,10.5
607,MullenLowe MediaHub Warsaw,,Media Agency,Poland,,Financial Services,10.5
607,PZL,,Creative Agency,Poland,X,"Alcoholic Drinks, Retail",10.5
607,Concept,,Creative Agency,Turkey,X,"Food, Household & Domestic",10.5
607,Medina Turgul DDB,,Creative Agency,Turkey,,"Automotive, Soft Drinks, Telecoms & Utilities",10.5
607,Ogilvy & Mather İstanbul,,Creative Agency,Turkey,,"Food, Household & Domestic, Soft Drinks",10.5
607,Ogilvy & Mather Amsterdam,,Creative Agency,Netherlands,,"Alcoholic Drinks, Automotive, Financial Services",10.5
607,Vizeum Amsterdam,,Media Agency,Netherlands,,"Alcoholic Drinks, Financial Services",10.5
607,MediaCom Vienna,,Media Agency,Austria,,"Financial Services, Non-profit, public sector & education",10.5
607,TBWA\Brussels,,Creative Agency,Belgium,,"Financial Services, Telecoms & Utilities",10.5
621,DDB Singapore,,Creative Agency,Singapore,,"Non-profit, public sector & education, Telecoms & Utilities",10.4
621,Opendor,,Creative Agency,Chile,X,"Business & Industrial, Food",10.4
621,TBWA\Frederick,,Creative Agency,Chile,,"Clothing & Accessories, Toiletries & Cosmetics",10.4
621,Y&R Prague,,Creative Agency,Czech Republic,,"Financial Services, Telecoms & Utilities",10.4
621,Aimbulance,,Digital/Specialist Agency,Ukraine,X,"Financial Services, Food",10.4
621,TWIGA’Idea,,Creative Agency,Ukraine,X,Pharma & Healthcare,10.4
621,MRM Worldwide Romania,,Digital/Specialist Agency,Romania,,"Retail, Soft Drinks",10.4
621,Inbar Merhav,,Creative Agency,Israel,,Pharma & Healthcare,10.4
621,Maruri Publicidad,,Creative Agency,Ecuador,,"Non-profit, public sector & education, Toiletries & Cosmetics",10.4
621,Garnier BBDO,,Creative Agency,Costa Rica,,"Non-profit, public sector & education, Retail",10.4
621,Publimark MullenLowe,,Creative Agency,Costa Rica,,Food,10.4
621,Momentum New York,,Digital/Specialist Agency,USA,,Business & Industrial,10.4
621,Hill Holliday,,Creative Agency,USA,,"Financial Services, Retail",10.4
621,Cadreon Mexico City,,Media Agency,Mexico,,Automotive,10.4
621,Fast Horse,,Creative Agency,USA,X,Alcoholic Drinks,10.4
621,Havas Sports & Entertainment Cake,,Digital/Specialist Agency,UK,,Retail,10.4
621,Initiative Lima,,Media Agency,Peru,,Soft Drinks,10.4
621,Initiative Mumbai,,Media Agency,India,,Toiletries & Cosmetics,10.4
621,MediaCom Kiev,,Media Agency,Ukraine,,Pharma & Healthcare,10.4
621,Mindshare Shanghai,,Media Agency,China (Mainland),,Retail,10.4
621,UM Rally,,Media Agency,Hong Kong,,Retail,10.4
621,Vayner,,Digital/Specialist Agency,USA,X,Toiletries & Cosmetics,10.4
621,Wasserman New York,,Digital/Specialist Agency,USA,X,Soft Drinks,10.4
644,Meerkats,,Creative Agency,Australia,X,"Food, Non-profit, public sector & education",10.2
644,McCann Johannesberg,,Creative Agency,South Africa,,Pharma & Healthcare,10.2
644,Possible New York,,Digital/Specialist Agency,USA,,Household & Domestic,10.2
647,Cámara TBWA,,Creative Agency,Uruguay,,"Financial Services, Food, Pharma & Healthcare",10.1
647,OMD Montevideo,,Media Agency,Uruguay,,"Financial Services, Food, Pharma & Healthcare",10.1
647,ZenithOptimedia Montevideo,,Media Agency,Uruguay,,"Alcoholic Drinks, Non-profit, public sector & education",10.1
650,Starcom Paris,,Media Agency,France,,"Media & Publishing, Telecoms & Utilities",9.9
650,Bottlerocket Marketing,,Digital/Specialist Agency,USA,X,Media & Publishing,9.9
650,Catapult,,Digital/Specialist Agency,USA,,Household & Domestic,9.9
650,Civic Entertainment Group,,Creative Agency,USA,X,Alcoholic Drinks,9.9
650,ESPN CreativeWorks,,Creative Agency,USA,X,Toiletries & Cosmetics,9.9
650,Gravity Media New York,,Digital/Specialist Agency,USA,,Financial Services,9.9
650,Mosaic,,Digital/Specialist Agency,USA,X,Alcoholic Drinks,9.9
650,PIE,,Creative Agency,USA,,Food,9.9
658,Bouvet,,Digital/Specialist Agency,Norway,X,Telecoms & Utilities,9.7
658,CHI & Partners London,,Creative Agency,UK,X,Automotive,9.7
658,Help Comunicacao Conceitual,,Digital/Specialist Agency,Brazil,X,Automotive,9.7
658,Initiative Moscow,,Media Agency,Russia,,Toiletries & Cosmetics,9.7
658,MTKG New Zealand,,Digital/Specialist Agency,New Zealand,,Alcoholic Drinks,9.7
658,OgilvyOne Stockholm,,Digital/Specialist Agency,Sweden,,"Non-profit, public sector & education",9.7
658,Orange Door Direct,,Digital/Specialist Agency,Canada,,"Non-profit, public sector & education",9.7
658,SHACKLETON,,Creative Agency,Spain,X,Financial Services,9.7
658,Grand Visual,,Digital/Specialist Agency,UK,X,"Business & Industrial, Food",9.7
658,Talon,,Media Agency,UK,X,"Business & Industrial, Food",9.7
668,E/OU MRM,,Digital/Specialist Agency,Brazil,,Transport & Tourism,9.6
668,ID\,,Creative Agency,Brazil,,Food,9.6
668,Lew’Lara/TBWA,,Creative Agency,Brazil,,Food,9.6
668,Publicis Brazil,,Creative Agency,Brazil,,Automotive,9.6
668,Wieden + Kennedy São Paulo,,Creative Agency,Brazil,X,Food,9.6
668,Graphene,,Creative Agency,Brazil,,Transport & Tourism,9.6
668,AJF Partnership,,Creative Agency,Australia,X,Retail,9.6
668,Kindred,,Creative Agency,UK,X,"Non-profit, public sector & education",9.6
668,M&C Saatchi,,Creative Agency,UK,X,"Non-profit, public sector & education",9.6
677,Digitop Advertising,,Digital/Specialist Agency,China (Mainland),X,Financial Services,9.5
677,Lintas Beijing,,Creative Agency,China (Mainland),,"Clothing & Accessories, Retail",9.5
677,Ogilvy & Mather Shanghai,,Creative Agency,China (Mainland),,Pharma & Healthcare,9.5
677,Ogilvy & Mather Taiwan,,Creative Agency,Taiwan,,Retail,9.5
677,Starcom Shanghai,,Media Agency,China (Mainland),,"Alcoholic Drinks, Automotive, Soft Drinks",9.5
677,Uni-Surf Digital Marketing,,Digital/Specialist Agency,Taiwan,X,Retail,9.5
683,McCann Tokyo,,Creative Agency,Japan,,"Non-profit, public sector & education",9.4
683,FP7/CAS,,Creative Agency,Morocco,,Soft Drinks,9.4
683,Initiative Dubai,,Media Agency,United Arab Emirates,,Automotive,9.4
683,JWT Casablanca,,Creative Agency,United Arab Emirates,,Automotive,9.4
683,JWT Dubai,,Creative Agency,United Arab Emirates,,"Non-profit, public sector & education",9.4
683,JWT Kuwait,,Creative Agency,United Arab Emirates,,Financial Services,9.4
683,Leo Burnett Cairo,,Creative Agency,Egypt,,Automotive,9.4
683,Leo Burnett Dubai,,Creative Agency,United Arab Emirates,,Telecoms & Utilities,9.4
683,OMD Casablanca,,Media Agency,Morocco,,Automotive,9.4
692,Bates CHI & Partners,,Creative Agency,India,,Soft Drinks,9.3
692,Y&R Philippines Inc.,,Creative Agency,Philippines,,"Non-profit, public sector & education",9.3
692,JWT Hong Kong,,Creative Agency,Hong Kong,,"Pharma & Healthcare, Toiletries & Cosmetics",9.3
692,ARS,,Digital/Specialist Agency,USA,X,Household & Domestic,9.3
692,Brand Union,,Creative Agency,USA,,Pharma & Healthcare,9.3
692,Camelot Strategic Marketing & Media,,Media Agency,USA,X,"Food, Transport & Tourism",9.3
692,HelloWorld,,Digital/Specialist Agency,USA,X,Food,9.3
692,J3,,Media Agency,USA,,"Pharma & Healthcare, Toiletries & Cosmetics",9.3
692,Landor,,Digital/Specialist Agency,USA,,Toiletries & Cosmetics,9.3
692,Mars Agency,,Digital/Specialist Agency,USA,,Retail,9.3
692,MOjO Marketing,,Digital/Specialist Agency,USA,X,Food,9.3
692,Tiny Horse,,Digital/Specialist Agency,USA,X,Retail,9.3
692,Triad Retail Media,,Media Agency,USA,,Food,9.3
692,WME,,Digital/Specialist Agency,USA,,"Non-profit, public sector & education",9.3
692,TBWA\Sydney,,Creative Agency,Australia,,Financial Services,9.3
707,SesliHarfler,,Creative Agency,Turkey,X,"Household & Domestic, Retail",9.2
707,El Ruso de Rocky,,Creative Agency,Spain,X,"Alcoholic Drinks, Financial Services, Leisure & Entertainment",9.2
707,TBWA\Madrid,,Creative Agency,Spain,,"Leisure & Entertainment, Retail",9.2
710,Beat,,Creative Agency,Colombia,,"Food, Telecoms & Utilities",9.1
710,Findasense,,Creative Agency,Chile,X,Soft Drinks,9.1
710,Modo,,Digital/Specialist Agency,Chile,X,"Clothing & Accessories, Food",9.1
710,Maxus New York,,Media Agency,USA,,Telecoms & Utilities,9.1
714,NATIVE VML,,Digital/Specialist Agency,South Africa,,Alcoholic Drinks,9.0
714,Arc Kuala Lumpur,,Digital/Specialist Agency,Malaysia,,Telecoms & Utilities,9.0
714,Mindshare Bangkok,,Media Agency,Thailand,,Food,9.0
714,Ogilvy Public Relations Taipei,,Digital/Specialist Agency,Taiwan,,Telecoms & Utilities,9.0
714,OMD Malaysia,,Media Agency,Malaysia,,Retail,9.0
714,Showroom 111 Thailand,,Digital/Specialist Agency,Thailand,X,Food,9.0
714,Triton Communications India,,Creative Agency,India,,Retail,9.0
714,Vibgyor Brand Services India,,Digital/Specialist Agency,India,X,Media & Publishing,9.0
714,Starcom Dublin,,Media Agency,Ireland,,Alcoholic Drinks,9.0
723,lg2,,Creative Agency,Canada,X,"Food, Telecoms & Utilities",8.9
724,Biedermann McCann Paraguay,,Creative Agency,Paraguay,,Telecoms & Utilities,8.8
724,DM9 DDB São Paulo,,Creative Agency,Brazil,,"Retail, Soft Drinks",8.8
724,Indepencia,,Creative Agency,Peru,X,Retail,8.8
724,JWT Mexico City,,Creative Agency,Mexico,,Alcoholic Drinks,8.8
724,Sistole,,Digital/Specialist Agency,Colombia,,"Business & Industrial, Financial Services, Food, Technology & Electronics, Transport & Tourism",8.8
729,TBWA\Melbourne,,Creative Agency,Australia,,Financial Services,8.7
730,Kolle Rebbe,,Creative Agency,Germany,X,"Food, Non-profit, public sector & education",8.6
731,DDB Paris,,Creative Agency,France,,"Non-profit, public sector & education",8.5
731,Marcel Paris,,Creative Agency,France,,"Automotive, Transport & Tourism",8.5
731,My Media,,Media Agency,France,X,Retail,8.5
731,PUBLICIS CONSULTANTS,,Digital/Specialist Agency,France,,Media & Publishing,8.5
731,OMD Beirut,,Media Agency,Lebanon,,Leisure & Entertainment,8.5
736,BETC Paris,,Creative Agency,France,,Clothing & Accessories,8.4
736,Stack,,Creative Agency,UK,,Automotive,8.4
736,Wunderman London,,Digital/Specialist Agency,UK,,Business & Industrial,8.4
736,Essence,,Media Agency,UK,,"Business & Industrial, Toiletries & Cosmetics",8.4
736,Garbergs,,Creative Agency,Sweden,X,"Non-profit, public sector & education",8.4
736,Graviz,,Creative Agency,Sweden,X,Business & Industrial,8.4
736,Big Eyes London,,Creative Agency,UK,X,Financial Services,8.4
736,Lucky Generals,,Creative Agency,UK,X,Food,8.4
736,whynot!,,Digital/Specialist Agency,UK,X,Alcoholic Drinks,8.4
736,JWT Bangalore,,Creative Agency,India,,"Household & Domestic, Non-profit, public sector & education",8.4
736,JWT Delhi,,Creative Agency,India,,"Food, Soft Drinks",8.4
736,Ogilvy & Mather Group. India,,Creative Agency,India,,"Clothing & Accessories, Media & Publishing, Transport & Tourism",8.4
736,Publicis Mumbai,,Creative Agency,India,,Business & Industrial,8.4
736,In the Company of Huskies,,Digital/Specialist Agency,Ireland,X,"Media & Publishing, Transport & Tourism",8.4
736,MediaVest Ireland,,Media Agency,Ireland,,Telecoms & Utilities,8.4
751,MediaMonks,,Digital/Specialist Agency,Netherlands,X,"Non-profit, public sector & education, Pharma & Healthcare",8.3
751,VaynerMedia,,Digital/Specialist Agency,USA,X,"Soft Drinks, Toiletries & Cosmetics",8.3
753,MBM,,Media Agency,New Zealand,X,"Non-profit, public sector & education",8.1
753,MediaCom Auckland,,Media Agency,New Zealand,,"Financial Services, Soft Drinks",8.1
753,Frank & Fame,,Creative Agency,Greece,X,Alcoholic Drinks,8.1
753,Grey Athens,,Creative Agency,Greece,,Toiletries & Cosmetics,8.1
753,Tempo OMD Hellas,,Media Agency,Greece,,Retail,8.1
758,Deltaplan,,Creative Agency,Russia,X,"Business & Industrial, Non-profit, public sector & education",8.0
758,Instinct,,Creative Agency,Russia,,Retail,8.0
758,Leo Burnett Moscow,,Creative Agency,Russia,,Retail,8.0
758,Navigator DDB,,Creative Agency,Russia,,Telecoms & Utilities,8.0
758,OMD Optimum Media,,Media Agency,Russia,,Retail,8.0
758,Re:evolution,,Creative Agency,Russia,X,Telecoms & Utilities,8.0
758,SODA,,Creative Agency,Russia,X,"Business & Industrial, Non-profit, public sector & education",8.0
758,Daehong Communications,,Creative Agency,South Korea,X,"Alcoholic Drinks, Food",8.0
766,Leemon Concept﻿,,Digital/Specialist Agency,Czech Republic,X,Leisure & Entertainment,7.9
766,Roncaglia & Wijkander,,Creative Agency,Italy,X,Automotive,7.9
766,TLC Marketing,,Digital/Specialist Agency,UK,X,"Automotive, Pharma & Healthcare",7.9
766,Wellen,,Creative Agency,Czech Republic,X,"Non-profit, public sector & education",7.9
766,Digital Arts Network,,Digital/Specialist Agency,India,,Financial Services,7.9
766,McCann Mumbai,,Creative Agency,India,,"Financial Services, Food",7.9
766,Ogilvy & Mather Manila,,Creative Agency,Philippines,,Toiletries & Cosmetics,7.9
766,Orchard Advertising,,Creative Agency,India,,Media & Publishing,7.9
766,Phear,,Creative Agency,USA,X,Alcoholic Drinks,7.9
766,361º Argentina,,Creative Agency,Argentina,X,Toiletries & Cosmetics,7.9
766,Social Snack,,Digital/Specialist Agency,Argentina,,"Retail, Technology & Electronics",7.9
766,Ache,,Digital/Specialist Agency,Mexico,,Automotive,7.9
766,CommonWealth McCann Mexico City,,Creative Agency,Mexico,,Automotive,7.9
766,DoubleYou Mexico City,,Creative Agency,Mexico,X,Business & Industrial,7.9
766,Marcel Mexico City,,Creative Agency,Mexico,,Soft Drinks,7.9
766,Mindshare Mexico City,,Media Agency,Mexico,,Soft Drinks,7.9
766,Nomades,,Creative Agency,Mexico,X,Alcoholic Drinks,7.9
766,V09,,Creative Agency,Mexico,X,Business & Industrial,7.9
766,APD Kuala Lumpur,,Digital/Specialist Agency,Malaysia,X,Telecoms & Utilities,7.9
766,Starcom Kuala Lumpur,,Media Agency,Malaysia,,"Financial Services, Toiletries & Cosmetics",7.9
766,Carat Warsaw,,Media Agency,Poland,,"Household & Domestic, Media & Publishing",7.9
766,Garden of Words,,Digital/Specialist Agency,Poland,X,Retail,7.9
766,GONG,,Digital/Specialist Agency,Poland,X,Alcoholic Drinks,7.9
766,JUST,,Creative Agency,Poland,X,Alcoholic Drinks,7.9
766,Ogilvy & Mather Warsaw,,Creative Agency,Poland,,"Household & Domestic, Telecoms & Utilities",7.9
766,OMD Warsaw,,Media Agency,Poland,,"Retail, Technology & Electronics",7.9
766,Publicis Warsaw,,Creative Agency,Poland,,"Food, Telecoms & Utilities",7.9
766,Y&R Warsaw,,Creative Agency,Poland,,"Food, Soft Drinks",7.9
766,Being/Çözüm,,Creative Agency,Turkey,,Food,7.9
766,Excel İletişim Danışmanlığı,,Digital/Specialist Agency,Turkey,X,"Non-profit, public sector & education, Retail, Toiletries & Cosmetics",7.9
766,Ticktockboom,,Digital/Specialist Agency,Turkey,X,Automotive,7.9
766,Maxus Istanbul,,Media Agency,Turkey,,"Food, Retail, Soft Drinks",7.9
766,Joe Public Amsterdam,,Creative Agency,Netherlands,X,Telecoms & Utilities,7.9
766,N=5,,Creative Agency,Netherlands,X,Telecoms & Utilities,7.9
766,THE VALLEY,,Digital/Specialist Agency,Netherlands,X,Alcoholic Drinks,7.9
766,BÜROvonList,,Creative Agency,Austria,X,Telecoms & Utilities,7.9
766,FCB NEUWIEN,,Creative Agency,Austria,,"Financial Services, Food",7.9
766,Fessler,,Creative Agency,Austria,X,"Non-profit, public sector & education",7.9
766,Media1,,Media Agency,Austria,X,"Non-profit, public sector & education",7.9
766,mediastrategen,,Media Agency,Austria,X,Telecoms & Utilities,7.9
766,OMD Vienna,,Media Agency,Austria,,Food,7.9
766,PKP BBDO,,Creative Agency,Austria,,Food,7.9
766,Starcom Vienna,,Media Agency,Austria,,Alcoholic Drinks,7.9
809,Media Direction,,Media Agency,Poland,,"Alcoholic Drinks, Business & Industrial, Retail",7.8
809,Fabrikant/JWT,,Creative Agency,Switzerland,,Automotive,7.8
809,Glue Bogotá,,Digital/Specialist Agency,Colombia,,Food,7.8
809,Havas Worldwide Medellín,,Creative Agency,Colombia,,Business & Industrial,7.8
809,TBWA\Colombiana,,Creative Agency,Colombia,,Food,7.8
809,TXT agencia de marca,,Creative Agency,Colombia,X,Alcoholic Drinks,7.8
809,Armstrong y Asociados,,Creative Agency,Chile,X,Financial Services,7.8
809,Asombro Extremo,,Digital/Specialist Agency,USA,X,Soft Drinks,7.8
809,JWT Chile,,Creative Agency,Chile,,"Non-profit, public sector & education",7.8
809,La Firma,,Creative Agency,Chile,X,"Automotive, Retail",7.8
809,Orange,,Creative Agency,Chile,X,Retail,7.8
809,ZenithOptimedia Santiago,,Media Agency,Chile,,Food,7.8
809,KNOWLIMITS Group a.s.,,Media Agency,Czech Republic,X,"Non-profit, public sector & education",7.8
809,Reklamní Inženýři (ADVERTISING ENGINEERS s.r.o.),,Digital/Specialist Agency,Czech Republic,X,"Non-profit, public sector & education",7.8
809,VCCP Prague,,Creative Agency,Czech Republic,,Alcoholic Drinks,7.8
809,Artisan Marketing,,Digital/Specialist Agency,Hungary,X,Transport & Tourism,7.8
809,PanMedia Western,,Media Agency,Hungary,X,Financial Services,7.8
809,Rewart,,Creative Agency,Hungary,X,Soft Drinks,7.8
809,Vizeum Budapest,,Media Agency,Hungary,,"Financial Services, Food, Technology & Electronics",7.8
809,Advance Digital,,Digital/Specialist Agency,Ukraine,X,Retail,7.8
809,Havas Worldwide Digital Kiev,,Digital/Specialist Agency,Ukraine,,"Automotive, Food",7.8
809,Initiative Kiev,,Media Agency,Ukraine,,Retail,7.8
809,MEC Kiev,,Media Agency,Ukraine,,"Food, Telecoms & Utilities",7.8
809,Provid,,Creative Agency,Ukraine,X,"Alcoholic Drinks, Business & Industrial",7.8
809,UM Kiev,,Media Agency,Ukraine,,Pharma & Healthcare,7.8
809,Ogilvy & Mather Sofia,,Creative Agency,Bulgaria,,Retail,7.8
809,Publicis Sofia,,Creative Agency,Bulgaria,,Business & Industrial,7.8
809,Publicidad CAUSA,,Creative Agency,Peru,X,Telecoms & Utilities,7.8
809,Y&R Lima,,Creative Agency,Peru,,"Food, Telecoms & Utilities",7.8
809,YELLOW,,Creative Agency,Peru,,Household & Domestic,7.8
809,Wiktor Leo Burnett,,Creative Agency,Slovakia,,Alcoholic Drinks,7.8
809,CAP,,Creative Agency,Romania,X,Financial Services,7.8
809,GMP PR,,Digital/Specialist Agency,Romania,X,Leisure & Entertainment,7.8
809,Jazz,,Creative Agency,Romania,X,"Non-profit, public sector & education",7.8
809,Nurun,,Digital/Specialist Agency,Romania,,Retail,7.8
809,Rogalski Damaschin,,Digital/Specialist Agency,Romania,X,"Non-profit, public sector & education",7.8
809,Webstyler,,Digital/Specialist Agency,Romania,X,Leisure & Entertainment,7.8
809,Eldar Real Estate Marketing,,Digital/Specialist Agency,Israel,X,Business & Industrial,7.8
809,Mench,,Creative Agency,Israel,X,Media & Publishing,7.8
809,Bro/Group,,Creative Agency,Ecuador,X,"Non-profit, public sector & education",7.8
809,Chola Ad,,Creative Agency,Ecuador,X,Telecoms & Utilities,7.8
809,Norlop Thompson Asociados,,Creative Agency,Ecuador,,Business & Industrial,7.8
809,Publicis Quito,,Creative Agency,Ecuador,,Food,7.8
809,SG PROMO,,Digital/Specialist Agency,Ecuador,X,Soft Drinks,7.8
809,McCann San Jose,,Creative Agency,Costa Rica,,Household & Domestic,7.8
809,Pulse,,Creative Agency,Costa Rica,X,Retail,7.8
809,McCann Zagreb,,Creative Agency,Croatia,,Telecoms & Utilities,7.8
809,360i London,,Digital/Specialist Agency,UK,,Transport & Tourism,7.8
809,Allison + Partners,,Digital/Specialist Agency,USA,,Media & Publishing,7.8
809,Armed Mind,,Digital/Specialist Agency,USA,X,Media & Publishing,7.8
809,Leo Burnett Ho Chi Minh City,,Creative Agency,Vietnam,,Technology & Electronics,7.8
809,PMG Dallas,,Digital/Specialist Agency,USA,X,Leisure & Entertainment,7.8
809,SapientNitro London,,Digital/Specialist Agency,UK,,Business & Industrial,7.8
809,SapientNitro Miami Beach,,Digital/Specialist Agency,USA,,Media & Publishing,7.8
809,Traction,,Creative Agency,USA,X,Business & Industrial,7.8
809,Choicestream,,Digital/Specialist Agency,USA,X,Household & Domestic,7.8
809,Emakina,,Digital/Specialist Agency,Sweden,X,Clothing & Accessories,7.8
809,Perfect Day Media,,Media Agency,Sweden,X,Clothing & Accessories,7.8
809,Ryska Posten Event,,Digital/Specialist Agency,Sweden,X,Clothing & Accessories,7.8
809,Sizmek,,Digital/Specialist Agency,Australia,X,Household & Domestic,7.8
809,Tribal Worldwide New York,,Digital/Specialist Agency,USA,,Household & Domestic,7.8
809,BBDO Bangkok,,Creative Agency,Thailand,,"Non-profit, public sector & education",7.8
809,Proximity Shanghai,,Digital/Specialist Agency,China (Mainland),,Financial Services,7.8
872,303 MullenLowe,,Creative Agency,Australia,,"Financial Services, Leisure & Entertainment",7.6
872,0.99,,Digital/Specialist Agency,New Zealand,,"Retail, Telecoms & Utilities",7.6
874,McCann Montevideo,,Creative Agency,Uruguay,,"Business & Industrial, Toiletries & Cosmetics",7.5
874,Notable Publicidad,,Creative Agency,Uruguay,X,Telecoms & Utilities,7.5
876,Grey Düsseldorf,,Creative Agency,Germany,,"Household & Domestic, Telecoms & Utilities",7.4
876,Scholz & Friends Hamburg,,Creative Agency,Germany,X,Automotive,7.4
876,ZenithOptimedia Kiev,,Media Agency,Ukraine,,"Food, Toiletries & Cosmetics",7.4
876,Publicis Dublin,,Creative Agency,Ireland,,"Financial Services, Media & Publishing, Telecoms & Utilities",7.4
880,Ogilvy PR Atlanta,,Digital/Specialist Agency,USA,,"Non-profit, public sector & education",7.3
880,CPC,,Creative Agency,Poland,X,"Household & Domestic, Telecoms & Utilities",7.3
882,Mediaworks,,Media Agency,Ireland,X,"Food, Retail",7.2
882,MG Media,,Media Agency,Turkey,X,"Food, Household & Domestic",7.2
884,Only If,,Creative Agency,Mexico,X,Soft Drinks,7.1
884,Clifford French,,Digital/Specialist Agency,UK,X,Alcoholic Drinks,7.1
884,DOOH,,Digital/Specialist Agency,UK,,Toiletries & Cosmetics,7.1
884,Equator,,Digital/Specialist Agency,UK,X,Financial Services,7.1
884,Fold 7,,Creative Agency,UK,X,Alcoholic Drinks,7.1
884,Hill + Knowlton Strategies London,,Digital/Specialist Agency,UK,X,Toiletries & Cosmetics,7.1
884,Indicia,,Digital/Specialist Agency,UK,X,Business & Industrial,7.1
884,Kinetic London,,Media Agency,UK,,Toiletries & Cosmetics,7.1
884,M&C Saatchi Sport and Entertainment,,Digital/Specialist Agency,UK,X,Telecoms & Utilities,7.1
884,"Red Brick Road, The",,Creative Agency,UK,X,Retail,7.1
884,Redbox Mobile,,Digital/Specialist Agency,UK,X,Media & Publishing,7.1
884,The Gate Films,,Digital/Specialist Agency,UK,X,"Non-profit, public sector & education",7.1
884,The Marketing Store,,Creative Agency,UK,X,Alcoholic Drinks,7.1
884,the7stars,,Media Agency,UK,X,Leisure & Entertainment,7.1
884,W Communications,,Digital/Specialist Agency,UK,X,Toiletries & Cosmetics,7.1
899,Vizeum Dublin,,Media Agency,Ireland,,"Automotive, Telecoms & Utilities",7.0
899,Carat Kiev,,Media Agency,Ukraine,,"Financial Services, Food",7.0
899,Publicis Consultants MSLGROUP,,Digital/Specialist Agency,Bulgaria,,"Alcoholic Drinks, Household & Domestic, Non-profit, public sector & education",7.0
902,Golin Bucharest,,Digital/Specialist Agency,Romania,,Retail,6.9
902,& Rosás Barcelona,,Creative Agency,Spain,X,Retail,6.9
