Rank,Agency Name,City,Agency Type,Agency Location,Independent?,Product Category,Points
546,IPG Mediabrands,Kuala Lumpur,Media Agency,Malaysia,,Telecoms & Utilities,11.0
546,Leo Burnett,Kuala Lumpur,Creative Agency,Malaysia,,Telecoms & Utilities,11.0
546,Naga DDB Tribal,Petaling Jaya,Creative Agency,Malaysia,,"Financial Services, Non-profit, public sector & education",11.0
546,Sashimi Social,Petaling Jaya,Digital/Specialist Agency,Malaysia,X,Household & Domestic,11.0
546,OMD,Amsterdam,Media Agency,Netherlands,,"Food, Non-profit, public sector & education",11.0
564,Kunstmaan,Leuven,Digital/Specialist Agency,Belgium,X,"Alcoholic Drinks, Financial Services, Pharma & Healthcare",10.9
564,LDV United,Antwerp,Creative Agency,Belgium,,"Food, Non-profit, public sector & education",10.9
564,Unomedia,Budapest,Digital/Specialist Agency,Hungary,X,Telecoms & Utilities,10.9
564,DDB,Sofia,Creative Agency,Hungary,,Telecoms & Utilities,10.9
564,Ariadna,Bogotá,Digital/Specialist Agency,Colombia,X,"Soft Drinks, Telecoms & Utilities",10.9
564,Dittborn y Unzueta,Santiago,Creative Agency,Chile,X,"Food, Media & Publishing, Retail",10.9
564,Publicis,Santiago,Creative Agency,Chile,,"Financial Services, Telecoms & Utilities",10.9
564,UM,Santiago,Media Agency,Chile,,"Financial Services, Retail",10.9
564,Navigator Media,Kiev,Media Agency,Ukraine,,Food,10.9
564,Ogilvy & Mather,Kiev,Creative Agency,Ukraine,,Retail,10.9
564,Proximity,Sofia,Digital/Specialist Agency,Bulgaria,,"Financial Services, Telecoms & Utilities",10.9
564,J. Walter Thompson,Lima,Creative Agency,Peru,,"Financial Services, Food",10.9
564,Studio A,Lima,Digital/Specialist Agency,Peru,X,Soft Drinks,10.9
564,TBWA,Helsinki,Creative Agency,Finland,,"Automotive, Food",10.9
564,Headvertising,Bucharest,Creative Agency,Romania,X,Financial Services,10.9
564,Zenith,Bucharest,Media Agency,Romania,,Financial Services,10.9
564,Nishiko,Fukuoka,Creative Agency,Japan,X,Pharma & Healthcare,10.9
564,Dagmar,Helsinki,Media Agency,Finland,X,"Media & Publishing, Transport & Tourism",10.9
564,DoubleDigit,San Jose,Digital/Specialist Agency,Costa Rica,X,"Media & Publishing, Soft Drinks",10.9
564,Luna\TBWA,Ljubljana,Creative Agency,Slovenia,,"Food, Soft Drinks",10.9
564,Imago,Zagreb,Creative Agency,Croatia,X,"Media & Publishing, Pharma & Healthcare, Telecoms & Utilities",10.9
564,Havas Worldwide Gurisa,Montevideo,Creative Agency,Uruguay,,"Alcoholic Drinks, Food, Soft Drinks",10.9
564,Notable Publicidad,Montevideo,Creative Agency,Uruguay,X,"Financial Services, Pharma & Healthcare, Telecoms & Utilities",10.9
587,PHD,Hong Kong,Media Agency,Hong Kong,,Financial Services,10.7
587,CHE Proximity,Sydney,Creative Agency,Australia,,Pharma & Healthcare,10.7
587,Cummins&Partners,Sydney,Creative Agency,Australia,X,Pharma & Healthcare,10.7
587,Ogilvy & Mather,Melbourne,Creative Agency,Australia,,Financial Services,10.7
591,Cereyan Medya,Istanbul,Media Agency,Turkey,X,"Financial Services, Retail",10.6
592,Wunderman,Prague,Digital/Specialist Agency,Czech Republic,,"Automotive, Technology & Electronics",10.5
592,Media Experts,Toronto,Media Agency,Canada,X,Financial Services,10.5
594,Ogilvy & Mather,Kuala Lumpur,Creative Agency,Malaysia,,"Soft Drinks, Telecoms & Utilities",10.4
595,Because,Dublin,Digital/Specialist Agency,Ireland,X,Toiletries & Cosmetics,10.3
595,ignis,London,Creative Agency,UK,X,Alcoholic Drinks,10.3
595,Leemon Concept,Frýdek-Místek,Creative Agency,Czech Republic,X,Leisure & Entertainment,10.3
595,The Big Now,Milan,Creative Agency,Italy,X,Business & Industrial,10.3
595,TRUE COMPANY﻿,Milan,Creative Agency,Italy,X,Business & Industrial,10.3
595,Havas Media,Santiago,Media Agency,Chile,,"Business & Industrial, Financial Services, Media & Publishing",10.3
601,MullenLowe,Los Angeles,Creative Agency,USA,,Food,10.2
601,Red Fuse Communications,Mumbai,Creative Agency,India,,Toiletries & Cosmetics,10.2
601,OMD,Bucharest,Media Agency,Romania,,"Food, Soft Drinks",10.2
601,Sesli Harfler,Istanbul,Creative Agency,Turkey,,"Retail, Soft Drinks",10.2
605,Be On,Copenhagen,Creative Agency,Denmark,X,Toiletries & Cosmetics,10.0
605,Geometry Global,Dubai,Digital/Specialist Agency,United Arab Emirates,,Toiletries & Cosmetics,10.0
605,Johannes Leonardo,New York,Creative Agency,USA,,Technology & Electronics,10.0
605,Leo Burnett,Madrid,Creative Agency,Spain,,Leisure & Entertainment,10.0
605,Ogilvy & Mather,Dubai,Creative Agency,United Arab Emirates,,Toiletries & Cosmetics,10.0
605,PHD,Singapore,Media Agency,Singapore,,Toiletries & Cosmetics,10.0
605,Carat,Istanbul,Media Agency,Turkey,,"Clothing & Accessories, Soft Drinks",10.0
605,BBDO,Bangkok,Creative Agency,Thailand,,Business & Industrial,10.0
605,Formitas BBDO,Ljubljana,Creative Agency,Slovenia,,Retail,10.0
605,Lopez Negrete Communications,Houston,Digital/Specialist Agency,USA,X,Retail,10.0
605,Spark Foundry,Dubai,Media Agency,United Arab Emirates,,Financial Services,10.0
605,The magnetic collective,New York,Digital/Specialist Agency,USA,X,"Non-profit, public sector & education",10.0
617,Meerkats,Perth,Creative Agency,Australia,X,Food,9.9
617,TBWA,Mumbai,Creative Agency,India,,"Non-profit, public sector & education",9.9
617,Mindshare,Prague,Media Agency,Czech Republic,,"Alcoholic Drinks, Soft Drinks",9.9
620,Publicis JimenezBasic,Makati City,Creative Agency,Philippines,,"Telecoms & Utilities, Toiletries & Cosmetics",9.8
620,Ogilvy & Mather,Dusseldorf,Creative Agency,Germany,,Transport & Tourism,9.8
620,Very Agency,Copenhagen,Creative Agency,Denmark,X,Automotive,9.8
620,Viacom Velocity,New York,Creative Agency,USA,X,Media & Publishing,9.8
620,VOK DAMS,Wuppertal,Digital/Specialist Agency,Germany,,Automotive,9.8
620,Young & Rubicam,Warsaw,Creative Agency,Poland,,Automotive,9.8
620,Arena Media,Santiago,Media Agency,Chile,,"Leisure & Entertainment, Retail",9.8
627,GTB,Melbourne,Creative Agency,Australia,,Automotive,9.7
627,Host / Havas,Sydney,Creative Agency,Australia,,"Non-profit, public sector & education",9.7
627,BBH,London,Creative Agency,UK,,"Business & Industrial, Retail",9.7
627,OMD,London,Media Agency,UK,,"Business & Industrial, Media & Publishing",9.7
627,J. Walter Thompson,Hong Kong,Creative Agency,Hong Kong,,Pharma & Healthcare,9.7
627,Archer Troy,Mexico City,Creative Agency,Mexico,X,"Non-profit, public sector & education, Soft Drinks",9.7
633,Havas Media,London,Media Agency,UK,,"Financial Services, Transport & Tourism",9.6
633,Jack Morton Worldwide,Boston,Digital/Specialist Agency,USA,,Business & Industrial,9.6
633,DDB,Sydney,Creative Agency,Australia,,Retail,9.6
633,DAVID,São Paulo,Creative Agency,Brazil,,Household & Domestic,9.6
633,Neogama,São Paulo,Creative Agency,Brazil,,Automotive,9.6
633,R/GA,São Paulo,Digital/Specialist Agency,Brazil,,Telecoms & Utilities,9.6
633,Leo Burnett,Beirut,Creative Agency,Lebanon,,"Non-profit, public sector & education",9.6
640,Brand Connections,New York,Creative Agency,USA,X,Media & Publishing,9.5
640,CSE,Atlanta,Creative Agency,USA,X,Business & Industrial,9.5
640,Geometry Global,San Francisco,Digital/Specialist Agency,USA,,Alcoholic Drinks,9.5
640,Hoffman York,Milwaukee,Creative Agency,USA,X,Household & Domestic,9.5
640,IN Marketing Services,Dallas,Digital/Specialist Agency,USA,X,Soft Drinks,9.5
640,J. Walter Thompson,San Francisco,Creative Agency,USA,,Alcoholic Drinks,9.5
640,KWI,Atlanta,Digital/Specialist Agency,USA,X,Business & Industrial,9.5
640,Phoenix Creative Co.,St Louis,Digital/Specialist Agency,USA,X,Soft Drinks,9.5
640,Publicis One,New York,Creative Agency,USA,,Financial Services,9.5
640,The Integer Group,Denver,Digital/Specialist Agency,USA,,Food,9.5
640,McCann,Toronto,Creative Agency,Canada,,Automotive,9.5
640,Momentum,New York,Digital/Specialist Agency,USA,,Business & Industrial,9.5
652,SCPF,Barcelona,Creative Agency,Spain,,Leisure & Entertainment,9.4
653,CJ Worx,Bangkok,Creative Agency,Thailand,X,Business & Industrial,9.3
653,Cossette,Quebec,Creative Agency,Canada,,Alcoholic Drinks,9.3
653,Det,Stockholm,Creative Agency,Sweden,X,"Non-profit, public sector & education",9.3
653,J. Walter Thompson,Ho Chi Minh City,Creative Agency,Vietnam,,"Food, Retail",9.3
653,LETO,Moscow,Digital/Specialist Agency,Russia,,Food,9.3
653,Mecka,Boras,Creative Agency,Sweden,X,Business & Industrial,9.3
653,PKP BBDO,Vienna,Creative Agency,Austria,,"Non-profit, public sector & education",9.3
653,Rapp,Los Angeles,Digital/Specialist Agency,USA,,Automotive,9.3
653,Republik,Auckland,Creative Agency,New Zealand,X,"Non-profit, public sector & education",9.3
653,SapientRazorfish,Chicago,Digital/Specialist Agency,USA,,Telecoms & Utilities,9.3
653,Smicker,Stockholm,Digital/Specialist Agency,Sweden,,Retail,9.3
653,STIRISTA,San Antonio,Digital/Specialist Agency,USA,X,Business & Industrial,9.3
653,Stone Arch Bridge Group,Minneapolis,Digital/Specialist Agency,USA,X,Business & Industrial,9.3
653,TrackDDB,Toronto,Digital/Specialist Agency,Canada,,Automotive,9.3
653,Unite,Moscow,Digital/Specialist Agency,Russia,X,Business & Industrial,9.3
653,McCann,Istanbul,Creative Agency,Turkey,,Technology & Electronics,9.3
669,OMD,Montreal,Media Agency,Canada,,"Business & Industrial, Retail",9.2
669,TANK,Montreal,Creative Agency,Canada,X,Retail,9.2
671,McCann,Taguig City,Creative Agency,Philippines,,Telecoms & Utilities,9.1
671,MAG MS,Kiev,Creative Agency,Ukraine,X,Food,9.1
671,Wavemaker,Bucharest,Media Agency,Romania,,Telecoms & Utilities,9.1
674,J. Walter Thompson,Bangkok,Creative Agency,Thailand,,Alcoholic Drinks,9.0
674,Leo Burnett/Arc Worldwide,Kuala Lumpur,Digital/Specialist Agency,Malaysia,,Retail,9.0
674,MediaCom,Bangkok,Media Agency,Thailand,,"Non-profit, public sector & education",9.0
674,The Brand Brewery,Mumbai,Digital/Specialist Agency,India,X,Business & Industrial,9.0
674,Ensemble Worldwide,Selangor,Creative Agency,Malaysia,,"Household & Domestic, Telecoms & Utilities",9.0
674,Circus,Juarez,Creative Agency,Mexico,X,Media & Publishing,9.0
674,Commonwealth // McCann,Buenos Aires,Creative Agency,Argentina,,Automotive,9.0
674,Good Rebels,Lima,Digital/Specialist Agency,Peru,X,Business & Industrial,9.0
674,Initiative,Buenos Aires,Media Agency,Argentina,,Toiletries & Cosmetics,9.0
674,Initiative,Lima,Media Agency,Peru,,Alcoholic Drinks,9.0
674,Madre,Buenos Aires,Creative Agency,Argentina,X,Food,9.0
674,Pages BBDO,Santo Domingo,Creative Agency,Dominican Republic,,Retail,9.0
674,Wunderman Phantasia,Lima,Digital/Specialist Agency,Peru,,Alcoholic Drinks,9.0
674,Kastner & Partners,Frankfurt,Creative Agency,Germany,X,Soft Drinks,9.0
674,Mediaplus,Berlin,Media Agency,Germany,X,Retail,9.0
689,McCann,London,Creative Agency,UK,,"Leisure & Entertainment, Toiletries & Cosmetics",8.9
690,BBDO,Paris,Creative Agency,France,,Technology & Electronics,8.8
691,Grey,Hong Kong,Creative Agency,Hong Kong,,Financial Services,8.7
691,Ogilvy & Mather,Hong Kong,Creative Agency,Hong Kong,,"Clothing & Accessories, Retail",8.7
691,Alafortanfoni,Istanbul,Digital/Specialist Agency,Turkey,X,Soft Drinks,8.7
691,Concept,Istanbul,Creative Agency,Turkey,X,"Financial Services, Soft Drinks",8.7
691,GTB,Istanbul,Creative Agency,Turkey,,Automotive,8.7
691,Ipsos,Istanbul,Digital/Specialist Agency,Turkey,X,Food,8.7
691,Lobby,Istanbul,Digital/Specialist Agency,Turkey,X,Food,8.7
691,Marka,Istanbul,Creative Agency,Turkey,X,Soft Drinks,8.7
691,Mediacom,Istanbul,Media Agency,Turkey,,Technology & Electronics,8.7
691,Muhabbet CPC,Istanbul,Creative Agency,Turkey,X,Food,8.7
691,Ogilvy & Mather,Istanbul,Creative Agency,Turkey,,Automotive,8.7
691,OMD,Istanbul,Media Agency,Turkey,,"Retail, Technology & Electronics",8.7
691,Rabarba,Istanbul,Creative Agency,Turkey,X,Food,8.7
691,Titrifikir,Istanbul,Creative Agency,Turkey,X,Food,8.7
691,Tribal DDB,Istanbul,Digital/Specialist Agency,Turkey,,Food,8.7
691,Zoom İletişim,Istanbul,Media Agency,Turkey,X,Soft Drinks,8.7
691,Pool,Stockholm,Creative Agency,Sweden,X,"Technology & Electronics, Transport & Tourism",8.7
708,Commonwealth // McCann,Mexico City,Creative Agency,Mexico,,Automotive,8.5
708,+Castro,Buenos Aires,Digital/Specialist Agency,Argentina,X,Food,8.5
708,krow,London,Creative Agency,UK,X,"Automotive, Non-profit, public sector & education",8.5
711,Contrapunto,Moscow,Creative Agency,Russia,,"Automotive, Telecoms & Utilities",8.4
711,DDB,Moscow,Creative Agency,Russia,,"Automotive, Telecoms & Utilities",8.4
711,Grey,Moscow,Creative Agency,Russia,,"Business & Industrial, Telecoms & Utilities",8.4
711,Instinct,Moscow,Creative Agency,Russia,,Financial Services,8.4
711,Leo Burnett,Moscow,Creative Agency,Russia,,"Food, Retail",8.4
711,Re:evolution,Moscow,Creative Agency,Russia,X,Telecoms & Utilities,8.4
711,TWIGA,Moscow,Creative Agency,Russia,X,Leisure & Entertainment,8.4
711,Zenith,Moscow,Media Agency,Russia,,Leisure & Entertainment,8.4
719,Babel,Paris,Creative Agency,France,X,Food,8.3
719,CLM BBDO,Paris,Creative Agency,France,,Automotive,8.3
719,Marcel,Paris,Creative Agency,France,,Soft Drinks,8.3
719,Mindshare,Paris,Media Agency,France,,Food,8.3
719,Publicis Conseil,Paris,Creative Agency,France,,"Business & Industrial, Soft Drinks",8.3
719,SO BANG,Paris,Creative Agency,France,X,Clothing & Accessories,8.3
719,Starcom,Paris,Media Agency,France,,Telecoms & Utilities,8.3
719,Dentsu,Hong Kong,Creative Agency,Hong Kong,,Financial Services,8.3
719,Havas Worldwide,Delhi,Creative Agency,India,,Pharma & Healthcare,8.3
719,Rediffusion Y&R,Mumbai,Creative Agency,India,,Automotive,8.3
719,Zeno,Delhi,Digital/Specialist Agency,India,X,Clothing & Accessories,8.3
719,Arena Media,London,Media Agency,UK,,Soft Drinks,8.3
719,Flock linked by Isobar,Mexico City,Creative Agency,Mexico,,"Food, Retail",8.3
719,TBWA\Chiat\Day,Mexico City,Creative Agency,Mexico,,Soft Drinks,8.3
719,Upgrade Marketing,Mexico City,Creative Agency,Mexico,X,"Food, Retail",8.3
719,ADN Communication,Buenos Aires,Creative Agency,Argentina,X,Pharma & Healthcare,8.3
719,CraveroLanis,Buenos Aires,Creative Agency,Argentina,X,Alcoholic Drinks,8.3
719,Midios,Buenos Aires,Media Agency,Argentina,X,Pharma & Healthcare,8.3
719,Santo,Buenos Aires,Creative Agency,Argentina,X,Financial Services,8.3
719,Soho Square,Buenos Aires,Creative Agency,Argentina,,Food,8.3
719,TBWA,Buenos Aires,Creative Agency,Argentina,,Retail,8.3
740,Swimming Pool,Prague,Digital/Specialist Agency,Czech Republic,X,"Financial Services, Food",8.2
740,Arena Media,Warsaw,Media Agency,Poland,,Retail,8.2
740,K2 Media,Warsaw,Media Agency,Poland,,Retail,8.2
740,Posterscope,Warsaw,Media Agency,Poland,,Media & Publishing,8.2
740,Fitzroy,Amsterdam,Creative Agency,Netherlands,X,Food,8.2
740,Initiative,Amsterdam,Media Agency,Netherlands,,"Non-profit, public sector & education, Telecoms & Utilities",8.2
740,MacGyver,Amsterdam,Digital/Specialist Agency,Netherlands,,"Non-profit, public sector & education",8.2
740,Springer & Jacoby,Vienna,Creative Agency,Austria,X,Business & Industrial,8.2
740,SR1,Vienna,Creative Agency,Austria,X,Transport & Tourism,8.2
740,WIRZ,Vienna,Creative Agency,Austria,,Food,8.2
740,LH/TBWA,Tel Aviv,Creative Agency,Israel,,Telecoms & Utilities,8.2
740,Happiness Brussels,Brussels,Creative Agency,Belgium,X,Business & Industrial,8.2
740,TBWA,Brussels,Creative Agency,Belgium,,"Media & Publishing, Telecoms & Utilities",8.2
740,Havas Worldwide,Prague,Creative Agency,Czech Republic,,"Non-profit, public sector & education",8.2
740,Leo Burnett,Prague,Creative Agency,Czech Republic,,Pharma & Healthcare,8.2
740,Ogilvy Public Relations,Prague,Digital/Specialist Agency,Czech Republic,,Leisure & Entertainment,8.2
740,TRIAD Advertising,Prague,Creative Agency,Czech Republic,X,Alcoholic Drinks,8.2
740,VCCP,Prague,Creative Agency,Czech Republic,,"Alcoholic Drinks, Technology & Electronics",8.2
740,Wavemaker,Prague,Media Agency,Czech Republic,,Telecoms & Utilities,8.2
740,GOVT,Singapore,Creative Agency,Singapore,X,"Financial Services, Food",8.2
740,ADE,Bogotá,Creative Agency,Colombia,X,Telecoms & Utilities,8.2
740,Havas Worldwide,Medellín,Creative Agency,Colombia,,"Non-profit, public sector & education",8.2
740,Mindshare,Bogotá,Media Agency,Colombia,,Soft Drinks,8.2
740,OWAK Colombia,Cali,Digital/Specialist Agency,Colombia,X,Toiletries & Cosmetics,8.2
740,PHD,Bogotá,Media Agency,Colombia,,"Business & Industrial, Household & Domestic",8.2
740,Sancho BBDO Worldwide,Bogotá,Creative Agency,Colombia,,Financial Services,8.2
740,Sistole,Bogotá,Digital/Specialist Agency,Colombia,,Telecoms & Utilities,8.2
740,Opendor,Chile Clty,Creative Agency,Chile,X,"Business & Industrial, Food",8.2
740,"Pedro, Juan y Diego",Santiago,Creative Agency,Chile,X,Technology & Electronics,8.2
740,PHD,Santiago,Media Agency,Chile,,"Financial Services, Media & Publishing",8.2
740,Porta,Santiago,Creative Agency,Chile,X,"Financial Services, Non-profit, public sector & education",8.2
740,Bart& Fink,Kiev,Creative Agency,Ukraine,X,"Pharma & Healthcare, Transport & Tourism",8.2
740,Full contact,Kiev,Digital/Specialist Agency,Ukraine,X,Business & Industrial,8.2
740,Mullenlowe Adventa,Kiev,Creative Agency,Ukraine,,Business & Industrial,8.2
740,PROVID,Kiev,Creative Agency,Ukraine,X,"Alcoholic Drinks, Retail",8.2
740,Tabasco,Kiev,Creative Agency,Ukraine,,Business & Industrial,8.2
740,Tribal Worldwide,Kiev,Digital/Specialist Agency,Ukraine,,Alcoholic Drinks,8.2
740,Direct Media Kres,Sofia,Creative Agency,Bulgaria,X,Financial Services,8.2
740,FCB,Sofia,Creative Agency,Bulgaria,,Financial Services,8.2
740,Graffiti BBDO,Sofia,Creative Agency,Bulgaria,,Financial Services,8.2
740,TRIAD Advertising,Bratislava,Creative Agency,Slovakia,X,"Non-profit, public sector & education, Telecoms & Utilities",8.2
740,Wiktor Leo Burnett,Bratislava,Creative Agency,Slovakia,,"Alcoholic Drinks, Telecoms & Utilities",8.2
740,Publicis,Lima,Creative Agency,Peru,,Food,8.2
740,Spark Foundry,Lima,Media Agency,Peru,,Business & Industrial,8.2
740,Manch,Tel Aviv,Creative Agency,Israel,X,Automotive,8.2
740,Starcom,Bucharest,Media Agency,Romania,,Leisure & Entertainment,8.2
740,Ogilvy & Mather,San Jose,Creative Agency,Costa Rica,,Business & Industrial,8.2
740,Medai Publikum,Ljubljana,Media Agency,Slovenia,X,Food,8.2
740,Valicon,Ljubljana,Digital/Specialist Agency,Slovenia,X,Food,8.2
740,BBDO,Zagreb,Creative Agency,Croatia,,Alcoholic Drinks,8.2
740,Degordian,Zagreb,Digital/Specialist Agency,Croatia,X,Alcoholic Drinks,8.2
740,MediaCom,Zagreb,Media Agency,Croatia,,"Business & Industrial, Financial Services, Pharma & Healthcare",8.2
740,Real Grupa,Zagreb,Creative Agency,Croatia,X,"Financial Services, Food",8.2
740,Senor,Zagreb,Creative Agency,Croatia,X,Media & Publishing,8.2
740,Amen,Montevideo,Creative Agency,Uruguay,X,"Non-profit, public sector & education, Retail",8.2
740,IPG Mediabrands,Montevideo,Media Agency,Uruguay,,Media & Publishing,8.2
740,Lado C,Rio de Janeiro,Creative Agency,Brazil,X,Media & Publishing,8.2
740,Larsen; Laudrup & Lerby,Montevideo,Creative Agency,Uruguay,X,"Business & Industrial, Media & Publishing",8.2
740,Punto Ogilvy & Mather,Montevideo,Creative Agency,Uruguay,,"Non-profit, public sector & education, Pharma & Healthcare",8.2
740,Starcom,Montevideo,Media Agency,Uruguay,,Food,8.2
740,Wavemaker,Montevideo,Media Agency,Uruguay,,"Food, Transport & Tourism",8.2
740,McCann,Quito,Creative Agency,Ecuador,,Food,8.2
740,Ogilvy & Mather,Guayaquil,Creative Agency,Ecuador,,Food,8.2
740,SG PROMO,Guayaquil,Digital/Specialist Agency,Ecuador,X,Telecoms & Utilities,8.2
740,VeritasDDB,Quito,Creative Agency,Ecuador,,Soft Drinks,8.2
805,The Corner,London,Creative Agency,UK,X,Clothing & Accessories,7.8
805,Connector,Dublin,Digital/Specialist Agency,Ireland,X,Telecoms & Utilities,7.8
805,Toucan,London,Digital/Specialist Agency,UK,X,Food,7.8
805,Verve the Live Agency,Dublin,Digital/Specialist Agency,Ireland,X,"Food, Technology & Electronics",7.8
809,MOBGEN,Amsterdam,Digital/Specialist Agency,Netherlands,,Business & Industrial,7.7
810,Balmoral Multicultural,Toronto,Media Agency,Canada,X,Telecoms & Utilities,7.6
810,Brass,Leeds,Creative Agency,UK,X,Soft Drinks,7.6
810,isobel,London,Creative Agency,UK,X,Retail,7.6
810,Omobono,London,Creative Agency,UK,,Toiletries & Cosmetics,7.6
810,VCCP,London,Creative Agency,UK,,Telecoms & Utilities,7.6
815,Geometry Global,Hong Kong,Digital/Specialist Agency,Hong Kong,,"Alcoholic Drinks, Household & Domestic, Non-profit, public sector & education",7.5
815,Geometry Global,Auckland,Digital/Specialist Agency,New Zealand,,Soft Drinks,7.5
817,GolinHarris,Bucharest,Digital/Specialist Agency,Romania,,Retail,7.3
817,Boogy,Istanbul,Digital/Specialist Agency,Turkey,X,Household & Domestic,7.3
817,OMD,Helsinki,Media Agency,Finland,,Household & Domestic,7.3
817,UM,Istanbul,Media Agency,Turkey,,Financial Services,7.3
817,The Integer Group,Istanbul,Digital/Specialist Agency,Turkey,,"Food, Soft Drinks",7.3
822,Ogilvy & Mather,Beijing,Creative Agency,China (Mainland),,"Clothing & Accessories, Technology & Electronics",7.2
822,Buzz Interaction,Istanbul,Digital/Specialist Agency,Turkey,X,"Non-profit, public sector & education, Retail",7.2
824,All Together Now,London,Digital/Specialist Agency,UK,,Clothing & Accessories,7.1
824,Atomic London,London,Creative Agency,UK,X,"Non-profit, public sector & education",7.1
824,Fullscreen Media,Los Angeles,Creative Agency,USA,X,Telecoms & Utilities,7.1
824,LIFE Agency,Birmingham,Creative Agency,UK,X,Retail,7.1
824,Mercieca,London,Creative Agency,UK,X,Business & Industrial,7.1
824,Spirit Media,London,Digital/Specialist Agency,UK,X,"Non-profit, public sector & education",7.1
824,ZAK,London,Creative Agency,UK,X,Clothing & Accessories,7.1
824,Magna,Cairo,Media Agency,Egypt,,Toiletries & Cosmetics,7.1
824,Armed Mind,Los Angeles,Creative Agency,USA,X,Food,7.1
824,DEC BBDO,Barcelona,Creative Agency,Spain,,Transport & Tourism,7.1
824,Dimension,San Sebastian,Creative Agency,Spain,X,Financial Services,7.1
824,Innuba,Madrid,Digital/Specialist Agency,Spain,X,"Non-profit, public sector & education",7.1
824,IPG Mediabrands,Madrid,Media Agency,Spain,,Toiletries & Cosmetics,7.1
824,McCann,Madrid,Creative Agency,Spain,,Food,7.1
824,Ogilvy & Mather,Madrid,Creative Agency,Spain,,Food,7.1
824,Sra. Rushmore,Madrid,Creative Agency,Spain,,"Financial Services, Telecoms & Utilities",7.1
824,WINK TTD,Madrid,Digital/Specialist Agency,Spain,X,Telecoms & Utilities,7.1
824,Y&R,Madrid,Creative Agency,Spain,,Pharma & Healthcare,7.1
824,Zenith,Madrid,Media Agency,Spain,,Food,7.1
824,Bond,Santiago,Digital/Specialist Agency,Chile,X,"Retail, Soft Drinks, Telecoms & Utilities",7.1
844,AnalogFolk,London,Digital/Specialist Agency,UK,X,Soft Drinks,6.9
844,iris Worldwide,Singapore,Creative Agency,Singapore,X,Business & Industrial,6.9
844,Kinetic,London,Media Agency,UK,,Soft Drinks,6.9
844,MediaCom,Singapore,Media Agency,Singapore,,Business & Industrial,6.9
844,Hill & Knowlton Strategies,Toronto,Digital/Specialist Agency,Canada,,Leisure & Entertainment,6.9
849,DDB,Johannesburg,Creative Agency,South Africa,,Telecoms & Utilities,6.8
849,M&C Saatchi Abel,Cape Town,Creative Agency,South Africa,X,"Alcoholic Drinks, Retail",6.8
849,Frank,Bucharest,Creative Agency,Romania,X,Alcoholic Drinks,6.8
849,IPG Mediabrands,Bangkok,Media Agency,Thailand,,Soft Drinks,6.8
853,Mediacom,Moscow,Media Agency,Russia,,"Food, Household & Domestic",6.6
854,Hakuhodo,Tokyo,Creative Agency,Japan,,"Food, Retail",6.5
854,Garbergs,Malmo,Creative Agency,Sweden,X,"Non-profit, public sector & education",6.5
854,Markus,Linkoping,Creative Agency,Sweden,X,"Non-profit, public sector & education",6.5
854,OMD,Gothenburg,Media Agency,Sweden,,Pharma & Healthcare,6.5
854,Prime,Stockholm,Digital/Specialist Agency,Sweden,,Technology & Electronics,6.5
854,RBK,Stockholm,Creative Agency,Sweden,X,Financial Services,6.5
854,Scandinavian Design Group,Stockholm,Digital/Specialist Agency,Sweden,,Food,6.5
854,BWM Dentsu,Sydney,Creative Agency,Australia,,Automotive,6.5
854,J. Walter Thompson,Sydney,Creative Agency,Australia,,"Financial Services, Pharma & Healthcare",6.5
854,TBWA\Integer,Sydney,Digital/Specialist Agency,Australia,,Food,6.5
854,Vizeum,Sydney,Media Agency,Australia,,Alcoholic Drinks,6.5
854,whiteGREY,Melbourne,Creative Agency,Australia,,Business & Industrial,6.5
854,Zenith,Sydney,Media Agency,Australia,,Alcoholic Drinks,6.5
867,UM,Bogotá,Media Agency,Colombia,,Financial Services,6.4
867,AFRICA,São Paulo,Creative Agency,Brazil,,Financial Services,6.4
867,Dentsu,São Paulo,Creative Agency,Brazil,,Automotive,6.4
867,Fields360,Brasilia,Creative Agency,Brazil,X,"Non-profit, public sector & education",6.4
867,One Digital,São Paulo,Digital/Specialist Agency,Brazil,X,Financial Services,6.4
867,Santa Clara,São Paulo,Creative Agency,Brazil,X,Alcoholic Drinks,6.4
867,CHE Proximity,Melbourne,Creative Agency,Australia,,Financial Services,6.4
867,Cummins&Partners,Melbourne,Creative Agency,Australia,X,Pharma & Healthcare,6.4
867,LIDA,Sydney,Digital/Specialist Agency,Australia,X,Automotive,6.4
867,Lifelounge,Melbourne,Digital/Specialist Agency,Australia,X,Financial Services,6.4
867,Online Circle Digital,Melbourne,Digital/Specialist Agency,Australia,X,Automotive,6.4
867,DDB,Dubai,Creative Agency,United Arab Emirates,,Soft Drinks,6.4
867,Initiative,Dubai,Media Agency,United Arab Emirates,,Automotive,6.4
867,LiquidThread,Dubai,Digital/Specialist Agency,United Arab Emirates,,Automotive,6.4
867,OMD,Beirut,Media Agency,Lebanon,,Media & Publishing,6.4
867,Starcom,Jeddah,Media Agency,Saudi Arabia,,Automotive,6.4
867,CACI,London,Digital/Specialist Agency,UK,X,Media & Publishing,6.4
867,DigitasLBi,London,Digital/Specialist Agency,UK,,Automotive,6.4
867,Elvis Communications,London,Creative Agency,UK,X,Food,6.4
867,ICLP,London,Digital/Specialist Agency,UK,X,Retail,6.4
